顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
152434,2025-10-01,"飲料・お酒","清涼飲料",9900199,1,215,215
152434,2025-10-01,"日配品・冷凍食品","カップアイス",9912843,2,133,266
152485,2025-10-01,"日配品・冷凍食品","カップアイス",9902232,1,324,324
152552,2025-10-01,"パン・デザート","惣菜パン",9913930,1,261,261
152552,2025-10-01,"日配品・冷凍食品","カップアイス",9905671,2,103,206
152552,2025-10-01,"コンビニウェア・日用品","ノート",9904761,2,212,424
152562,2025-10-01,"コンビニウェア・日用品","靴下",9905656,3,153,459
152588,2025-10-01,"コーヒー","アイスコーヒー",9900699,2,756,1512
152588,2025-10-01,"日配品・冷凍食品","カップアイス",9900571,1,378,378
152618,2025-10-01,"ホットスナック","焼き鳥",9908687,5,538,2690
152618,2025-10-01,"コーヒー","ブレンドコーヒー",9900408,1,245,245
152618,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9901931,5,585,2925
152618,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9901918,5,602,3010
152646,2025-10-01,"飲料・お酒","清涼飲料",9900178,8,400,3200
152646,2025-10-01,"パン・デザート","プリン",9912380,1,400,400
152646,2025-10-01,"パン・デザート","ケーキ",9901942,2,980,1960
152684,2025-10-01,"コンビニウェア・日用品","靴下",9902357,1,369,369
152684,2025-10-01,"日配品・冷凍食品","カップアイス",9900325,1,120,120
152684,2025-10-01,"コーヒー","ブレンドコーヒー",9905180,1,193,193
152769,2025-10-01,"飲料・お酒","清涼飲料",9900353,1,400,400
152769,2025-10-01,"パン・デザート","パフェ",9900607,2,304,608
152786,2025-10-01,"ホットスナック","チキン",9903977,6,638,3828
152924,2025-10-01,"パン・デザート","パフェ",9900607,2,304,608
152924,2025-10-01,"日配品・冷凍食品","カップアイス",9903079,1,328,328
152952,2025-10-01,"飲料・お酒","清涼飲料",9900303,1,387,387
152979,2025-10-01,"コーヒー","ブレンドコーヒー",9900584,1,130,130
152979,2025-10-01,"コーヒー","ブレンドコーヒー",9904614,2,130,260
152979,2025-10-01,"コーヒー","ブレンドコーヒー",9906303,2,130,260
152979,2025-10-01,"コーヒー","ブレンドコーヒー",9903329,1,130,130
152979,2025-10-01,"コーヒー","ブレンドコーヒー",9905846,1,130,130
152990,2025-10-01,"コンビニウェア・日用品","靴下",9902355,1,369,369
152990,2025-10-01,"コンビニウェア・日用品","靴下",9911420,1,410,410
152990,2025-10-01,"コンビニウェア・日用品","靴下",9902357,1,369,369
152990,2025-10-01,"コンビニウェア・日用品","靴下",9902356,1,369,369
152990,2025-10-01,"コンビニウェア・日用品","靴下",9902358,1,369,369
153031,2025-10-01,"飲料・お酒","チューハイ",9913553,2,116,232
153031,2025-10-01,"飲料・お酒","チューハイ",9918986,2,147,294
153031,2025-10-01,"パン・デザート","惣菜パン",9927205,1,101,101
153054,2025-10-01,"コーヒー","ブレンドコーヒー",9901272,1,183,183
153054,2025-10-01,"コーヒー","ブレンドコーヒー",9901274,1,183,183
153054,2025-10-01,"コーヒー","ブレンドコーヒー",9900583,2,190,380
153078,2025-10-01,"パン・デザート","惣菜パン",9901780,1,180,180
153078,2025-10-01,"パン・デザート","惣菜パン",9900078,1,210,210
153155,2025-10-01,"飲料・お酒","清涼飲料",9900295,1,190,190
153163,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9903440,5,555,2775
153163,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9903442,5,511,2555
153286,2025-10-01,"パン・デザート","タルト",9905585,1,248,248
153317,2025-10-01,"日配品・冷凍食品","カップアイス",9901660,1,117,117
153348,2025-10-01,"飲料・お酒","チューハイ",9900115,1,273,273
153348,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9924314,3,400,1200
153348,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9912620,5,400,2000
153372,2025-10-01,"パン・デザート","ケーキ",9901010,3,123,369
153402,2025-10-01,"パン・デザート","ケーキ",9909314,1,516,516
153404,2025-10-01,"コーヒー","アイスコーヒー",9900236,1,128,128
153404,2025-10-01,"パン・デザート","シュークリーム",9900217,1,698,698
153404,2025-10-01,"日配品・冷凍食品","カップアイス",9900388,2,160,320
153411,2025-10-01,"パン・デザート","パフェ",9900449,1,285,285
153413,2025-10-01,"コーヒー","アイスコーヒー",9900450,1,94,94
153454,2025-10-01,"飲料・お酒","清涼飲料",9910728,1,292,292
153454,2025-10-01,"コンビニウェア・日用品","靴下",9911138,1,277,277
153465,2025-10-01,"コーヒー","アイスコーヒー",9905447,2,289,578
153488,2025-10-01,"コンビニウェア・日用品","靴下",9900172,2,398,796
153527,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
153527,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,151,151
153565,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9914027,1,269,269
153590,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9903023,1,560,560
153590,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9902420,1,163,163
153590,2025-10-01,"パン・デザート","ケーキ",9904587,1,380,380
153590,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
153590,2025-10-01,"日配品・冷凍食品","カップアイス",9908652,1,173,173
153660,2025-10-01,"飲料・お酒","清涼飲料",9927617,1,390,390
153678,2025-10-01,"パン・デザート","シュークリーム",9902309,1,290,290
153681,2025-10-01,"パン・デザート","パフェ",9941976,1,292,292
153724,2025-10-01,"日配品・冷凍食品","カップアイス",9900229,2,590,1180
153738,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9906975,3,341,1023
153738,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9909055,3,455,1365
153738,2025-10-01,"コンビニウェア・日用品","靴下",9904660,1,145,145
153754,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9900307,1,345,345
153754,2025-10-01,"パン・デザート","ケーキ",9901010,2,123,246
153756,2025-10-01,"コンビニウェア・日用品","靴下",9911525,1,200,200
153770,2025-10-01,"飲料・お酒","清涼飲料",9900200,5,700,3500
153806,2025-10-01,"飲料・お酒","清涼飲料",9905848,4,291,1164
153806,2025-10-01,"コンビニウェア・日用品","傘",9901855,4,277,1108
153898,2025-10-01,"パン・デザート","どら焼き",9901797,1,274,274
153921,2025-10-01,"パン・デザート","パフェ",9900607,2,304,608
153949,2025-10-01,"パン・デザート","パフェ",9900607,6,304,1824
153997,2025-10-01,"パン・デザート","ケーキ",9912536,1,298,298
154029,2025-10-01,"飲料・お酒","清涼飲料",9900028,2,560,1120
154029,2025-10-01,"日配品・冷凍食品","カップアイス",9900230,4,288,1152
154059,2025-10-01,"飲料・お酒","清涼飲料",9901613,1,292,292
154059,2025-10-01,"飲料・お酒","清涼飲料",9902599,1,292,292
154075,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9902643,1,330,330
154075,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
154120,2025-10-01,"パン・デザート","惣菜パン",9900086,2,278,556
154160,2025-10-01,"パン・デザート","どら焼き",9912115,1,130,130
154169,2025-10-01,"パン・デザート","プリン",9901842,3,890,2670
154169,2025-10-01,"コーヒー","ブレンドコーヒー",9901456,1,240,240
154184,2025-10-01,"コンビニウェア・日用品","靴下",9902838,1,292,292
154218,2025-10-01,"パン・デザート","パフェ",9900707,2,297,594
154218,2025-10-01,"コーヒー","アイスコーヒー",9902157,1,112,112
154266,2025-10-01,"飲料・お酒","缶ビール",9908542,2,959,1918
154266,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9923744,1,123,123
154266,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9912335,2,132,264
154391,2025-10-01,"飲料・お酒","清涼飲料",9904627,1,316,316
154391,2025-10-01,"コンビニウェア・日用品","靴下",9900851,2,640,1280
154404,2025-10-01,"パン・デザート","惣菜パン",9925254,1,150,150
154404,2025-10-01,"パン・デザート","惣菜パン",9904101,1,105,105
154410,2025-10-01,"パン・デザート","惣菜パン",9905590,1,400,400
154410,2025-10-01,"コンビニウェア・日用品","靴下",9902549,2,149,298
154548,2025-10-01,"飲料・お酒","清涼飲料",9900439,3,100,300
154548,2025-10-01,"飲料・お酒","清涼飲料",9900438,3,100,300
154556,2025-10-01,"飲料・お酒","清涼飲料",9929885,1,887,887
154556,2025-10-01,"飲料・お酒","清涼飲料",9905345,1,887,887
154556,2025-10-01,"飲料・お酒","清涼飲料",9907365,1,808,808
154556,2025-10-01,"飲料・お酒","清涼飲料",9907364,1,887,887
154556,2025-10-01,"飲料・お酒","清涼飲料",9929884,1,887,887
154556,2025-10-01,"コーヒー","アイスコーヒー",9943506,3,333,999
154736,2025-10-01,"パン・デザート","パフェ",9900430,5,304,1520
154736,2025-10-01,"パン・デザート","パフェ",9900607,6,304,1824
154778,2025-10-01,"コーヒー","アイスコーヒー",9903327,5,428,2140
154778,2025-10-01,"コーヒー","アイスコーヒー",9903453,5,348,1740
154815,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
154818,2025-10-01,"コンビニウェア・日用品","靴下",9902549,3,149,447
154846,2025-10-01,"ホットスナック","チキン",9900638,2,184,368
154879,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
154914,2025-10-01,"コンビニウェア・日用品","靴下",9901525,1,176,176
154997,2025-10-01,"パン・デザート","パフェ",9900449,1,285,285
155000,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9925810,1,121,121
155000,2025-10-01,"日配品・冷凍食品","カップアイス",9907377,1,430,430
155005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9900262,1,182,182
155005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9909769,1,137,137
155005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9908571,1,163,163
155005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9907763,1,201,201
155005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9901721,2,156,312
155005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9915277,1,305,305
155005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9903964,2,63,126
155005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9903965,1,140,140
155005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9900058,2,91,182
155005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9903961,2,111,222
155005,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9900074,2,137,274
155106,2025-10-01,"飲料・お酒","缶ビール",9903391,1,379,379
155106,2025-10-01,"コーヒー","アイスコーヒー",9904614,2,130,260
155106,2025-10-01,"日配品・冷凍食品","カップアイス",9905313,1,90,90
155142,2025-10-01,"日配品・冷凍食品","カップアイス",9900388,2,160,320
155188,2025-10-01,"パン・デザート","シュークリーム",9900217,1,698,698
155207,2025-10-01,"ホットスナック","チキン",9902584,1,372,372
155207,2025-10-01,"飲料・お酒","清涼飲料",9901709,1,72,72
155244,2025-10-01,"パン・デザート","サンドイッチ",9903981,1,166,166
155324,2025-10-01,"ホットスナック","中華まん",9904006,1,315,315
155324,2025-10-01,"コーヒー","ブレンドコーヒー",9906347,1,110,110
155367,2025-10-01,"パン・デザート","菓子パン",9944422,1,107,107
155367,2025-10-01,"日配品・冷凍食品","バーアイス",9905194,1,611,611
155368,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9915636,1,136,136
155368,2025-10-01,"コンビニウェア・日用品","靴下",9900171,2,159,318
155436,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9900740,8,740,5920
155436,2025-10-01,"日配品・冷凍食品","カップアイス",9900742,1,290,290
155436,2025-10-01,"コンビニウェア・日用品","靴下",9900689,1,150,150
155436,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
155461,2025-10-01,"パン・デザート","パフェ",9900327,1,100,100
155461,2025-10-01,"パン・デザート","パフェ",9901844,5,400,2000
155461,2025-10-01,"コーヒー","ブレンドコーヒー",9900411,1,124,124
155474,2025-10-01,"パン・デザート","パフェ",9900607,1,304,304
155514,2025-10-01,"飲料・お酒","缶ビール",9930513,1,127,127
155514,2025-10-01,"飲料・お酒","缶ビール",9913068,1,121,121
155514,2025-10-01,"日配品・冷凍食品","カップアイス",9902468,5,200,1000
155553,2025-10-01,"コンビニウェア・日用品","靴下",9900502,1,63,63
155667,2025-10-01,"飲料・お酒","清涼飲料",9900353,1,400,400
155730,2025-10-01,"パン・デザート","ケーキ",9901010,1,123,123
155730,2025-10-01,"パン・デザート","パフェ",9900327,1,100,100
155755,2025-10-01,"お弁当・おむすび","こだわり弁当",9908607,1,334,334
155759,2025-10-01,"飲料・お酒","清涼飲料",9909018,2,250,500
155759,2025-10-01,"飲料・お酒","清涼飲料",9909021,2,250,500
155759,2025-10-01,"パン・デザート","惣菜パン",9905590,1,400,400
155759,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
155760,2025-10-01,"飲料・お酒","ハイボール",9945064,3,170,510
155760,2025-10-01,"パン・デザート","パフェ",9903563,1,300,300
155789,2025-10-01,"コンビニウェア・日用品","靴下",9900208,1,178,178
155960,2025-10-01,"コンビニウェア・日用品","靴下",9900172,1,398,398
160054,2025-10-01,"飲料・お酒","清涼飲料",9901830,1,590,590
160064,2025-10-01,"飲料・お酒","清涼飲料",9900200,3,700,2100
160064,2025-10-01,"パン・デザート","プリン",9907651,1,220,220
160064,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
160122,2025-10-01,"飲料・お酒","ワイン",9919051,1,516,516
160127,2025-10-01,"お弁当・おむすび","ドリア",9901925,1,304,304
160127,2025-10-01,"お弁当・おむすび","ボリューム丼",9922733,1,289,289
160127,2025-10-01,"日配品・冷凍食品","カップアイス",9912054,4,735,2940
160130,2025-10-01,"お弁当・おむすび","惣菜おにぎり",9933958,1,940,940
160138,2025-10-01,"お弁当・おむすび","定番弁当",9901423,3,172,516
160138,2025-10-01,"お弁当・おむすび","定番弁当",9913455,3,228,684
160138,2025-10-01,"パン・デザート","シュークリーム",9900217,1,698,698
160138,2025-10-01,"日配品・冷凍食品","カップアイス",9902321,2,300,600
160186,2025-10-01,"パン・デザート","シュークリーム",9903818,1,150,150
160240,2025-10-01,"コンビニウェア・日用品","靴下",9900364,1,890,890
160253,2025-10-01,"飲料・お酒","清涼飲料",9901155,2,169,338
160331,2025-10-01,"パン・デザート","パフェ",9900449,4,285,1140
160360,2025-10-01,"お弁当・おむすび","こだわり弁当",9902444,1,279,279
160360,2025-10-01,"お弁当・おむすび","こだわり弁当",9909099,1,357,357
160406,2025-10-01,"パン・デザート","ホットドッグ",9904868,1,450,450
160406,2025-10-01,"コンビニウェア・日用品","除菌グッズ",9900985,1,285,285
160406,2025-10-01,"コンビニウェア・日用品","靴下",9913861,2,127,254
160513,2025-10-01,"飲料・お酒","清涼飲料",9900352,1,280,280
160513,2025-10-01,"日配品・冷凍食品","カップアイス",9902289,4,320,1280
160559,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
160568,2025-10-01,"日配品・冷凍食品","カップアイス",9904376,1,340,340
160587,2025-10-01,"飲料・お酒","ワイン",9928629,1,192,192
160587,2025-10-01,"飲料・お酒","ワイン",9938482,1,200,200
160587,2025-10-01,"コンビニウェア・日用品","靴下",9900369,1,270,270
160609,2025-10-01,"コーヒー","アイスコーヒー",9900236,1,128,128
160616,2025-10-01,"パン・デザート","シュークリーム",9900227,2,820,1640
160616,2025-10-01,"コーヒー","アイスコーヒー",9901187,1,300,300
160616,2025-10-01,"コンビニウェア・日用品","靴下",9911138,3,277,831
160682,2025-10-01,"飲料・お酒","清涼飲料",9909747,1,680,680
160682,2025-10-01,"飲料・お酒","チューハイ",9900636,2,810,1620
160682,2025-10-01,"コンビニウェア・日用品","靴下",9900208,5,178,890
160733,2025-10-01,"飲料・お酒","清涼飲料",9904627,1,316,316
160734,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9900847,5,450,2250
160734,2025-10-01,"パン・デザート","タルト",9900220,1,102,102
160754,2025-10-01,"コンビニウェア・日用品","靴下",9902228,1,532,532
160855,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
160858,2025-10-01,"飲料・お酒","清涼飲料",9900712,1,100,100
160858,2025-10-01,"パン・デザート","惣菜パン",9907296,2,250,500
160876,2025-10-01,"パン・デザート","パフェ",9900607,3,304,912
160876,2025-10-01,"日配品・冷凍食品","カップアイス",9911943,2,82,164
160904,2025-10-01,"パン・デザート","プリン",9906399,2,125,250
160904,2025-10-01,"パン・デザート","プリン",9914596,2,165,330
160904,2025-10-01,"コンビニウェア・日用品","ノート",9903155,2,272,544
160968,2025-10-01,"パン・デザート","パフェ",9900449,1,285,285
160978,2025-10-01,"コンビニウェア・日用品","靴下",9900172,1,398,398
160978,2025-10-01,"コンビニウェア・日用品","靴下",9902549,2,149,298
160988,2025-10-01,"パン・デザート","シュークリーム",9900217,1,698,698
161099,2025-10-01,"飲料・お酒","清涼飲料",9901558,1,148,148
161099,2025-10-01,"飲料・お酒","清涼飲料",9916491,1,160,160
161099,2025-10-01,"飲料・お酒","清涼飲料",9901531,5,330,1650
161166,2025-10-01,"コンビニウェア・日用品","靴下",9900171,2,159,318
161219,2025-10-01,"パン・デザート","ケーキ",9900946,2,105,210
161219,2025-10-01,"コンビニウェア・日用品","靴下",9900208,1,178,178
161219,2025-10-01,"コンビニウェア・日用品","靴下",9900369,5,270,1350
161301,2025-10-01,"お弁当・おむすび","惣菜おにぎり",9937864,2,118,236
161301,2025-10-01,"飲料・お酒","清涼飲料",9900710,1,323,323
161330,2025-10-01,"パン・デザート","パフェ",9900581,2,980,1960
161340,2025-10-01,"コンビニウェア・日用品","靴下",9900172,2,398,796
161427,2025-10-01,"コーヒー","ブレンドコーヒー",9908437,3,680,2040
161449,2025-10-01,"コーヒー","アイスコーヒー",9904978,1,113,113
161449,2025-10-01,"パン・デザート","ホットドッグ",9900968,5,490,2450
161450,2025-10-01,"日配品・冷凍食品","カップアイス",9906832,1,107,107
161500,2025-10-01,"ホットスナック","チキン",9905517,1,173,173
161500,2025-10-01,"日配品・冷凍食品","カップアイス",9900882,5,256,1280
161516,2025-10-01,"パン・デザート","サンドイッチ",9917767,1,90,90
161626,2025-10-01,"日配品・冷凍食品","カップアイス",9916407,1,290,290
161646,2025-10-01,"パン・デザート","シュークリーム",9900217,2,698,1396
161647,2025-10-01,"パン・デザート","シュークリーム",9905423,2,355,710
161669,2025-10-01,"パン・デザート","惣菜パン",9927062,3,563,1689
161670,2025-10-01,"ホットスナック","チキン",9902263,1,138,138
161670,2025-10-01,"パン・デザート","プリン",9908529,4,380,1520
161670,2025-10-01,"パン・デザート","惣菜パン",9900898,3,440,1320
161670,2025-10-01,"コーヒー","アイスコーヒー",9903455,6,580,3480
161670,2025-10-01,"コーヒー","アイスコーヒー",9903454,6,798,4788
161670,2025-10-01,"コンビニウェア・日用品","靴下",9902306,1,172,172
161731,2025-10-01,"飲料・お酒","清涼飲料",9900416,1,456,456
161848,2025-10-01,"パン・デザート","どら焼き",9906723,5,840,4200
161967,2025-10-01,"パン・デザート","惣菜パン",9902512,1,283,283
161967,2025-10-01,"パン・デザート","惣菜パン",9902476,1,304,304
162064,2025-10-01,"飲料・お酒","清涼飲料",9900353,1,400,400
162064,2025-10-01,"パン・デザート","パフェ",9900449,2,285,570
162119,2025-10-01,"飲料・お酒","ワイン",9939982,2,792,1584
162119,2025-10-01,"コンビニウェア・日用品","靴下",9900198,1,368,368
162146,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9904805,1,292,292
162146,2025-10-01,"コンビニウェア・日用品","靴下",9902549,3,149,447
162236,2025-10-01,"パン・デザート","タルト",9903267,5,298,1490
162236,2025-10-01,"日配品・冷凍食品","カップアイス",9929309,2,222,444
162279,2025-10-01,"日配品・冷凍食品","カップアイス",9940135,1,366,366
162334,2025-10-01,"飲料・お酒","フレーバーティー",9912684,5,190,950
162337,2025-10-01,"日配品・冷凍食品","カップアイス",9900229,1,590,590
162340,2025-10-01,"コーヒー","アイスコーヒー",9908256,1,207,207
162340,2025-10-01,"コンビニウェア・日用品","靴下",9900739,1,198,198
162397,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9900013,1,465,465
162397,2025-10-01,"日配品・冷凍食品","カップアイス",9901660,1,117,117
162427,2025-10-01,"コンビニウェア・日用品","靴下",9900011,1,306,306
162434,2025-10-01,"飲料・お酒","清涼飲料",9907206,1,140,140
162434,2025-10-01,"飲料・お酒","清涼飲料",9900199,1,215,215
162434,2025-10-01,"日配品・冷凍食品","カップアイス",9912843,2,133,266
162485,2025-10-01,"日配品・冷凍食品","カップアイス",9902232,1,324,324
162552,2025-10-01,"パン・デザート","惣菜パン",9913930,1,261,261
162552,2025-10-01,"日配品・冷凍食品","カップアイス",9905671,2,103,206
162552,2025-10-01,"コンビニウェア・日用品","ノート",9904761,2,212,424
162562,2025-10-01,"コンビニウェア・日用品","靴下",9905656,3,153,459
162588,2025-10-01,"コーヒー","アイスコーヒー",9900699,2,756,1512
162588,2025-10-01,"日配品・冷凍食品","カップアイス",9900571,1,378,378
162618,2025-10-01,"ホットスナック","焼き鳥",9908687,5,538,2690
162618,2025-10-01,"コーヒー","ブレンドコーヒー",9900408,1,245,245
162618,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9901931,5,585,2925
162618,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9901918,5,602,3010
162646,2025-10-01,"飲料・お酒","清涼飲料",9900178,8,400,3200
162646,2025-10-01,"パン・デザート","プリン",9912380,1,400,400
162646,2025-10-01,"パン・デザート","ケーキ",9901942,2,980,1960
162684,2025-10-01,"コンビニウェア・日用品","靴下",9902357,1,369,369
162684,2025-10-01,"日配品・冷凍食品","カップアイス",9900325,1,120,120
162684,2025-10-01,"コーヒー","ブレンドコーヒー",9905180,1,193,193
162769,2025-10-01,"飲料・お酒","清涼飲料",9900353,1,400,400
162769,2025-10-01,"パン・デザート","パフェ",9900607,2,304,608
162786,2025-10-01,"ホットスナック","チキン",9903977,6,638,3828
162924,2025-10-01,"パン・デザート","パフェ",9900607,2,304,608
162924,2025-10-01,"日配品・冷凍食品","カップアイス",9903079,1,328,328
162952,2025-10-01,"飲料・お酒","清涼飲料",9900303,1,387,387
162979,2025-10-01,"コーヒー","ブレンドコーヒー",9900584,1,130,130
162979,2025-10-01,"コーヒー","ブレンドコーヒー",9904614,2,130,260
162979,2025-10-01,"コーヒー","ブレンドコーヒー",9906303,2,130,260
162979,2025-10-01,"コーヒー","ブレンドコーヒー",9903329,1,130,130
162979,2025-10-01,"コーヒー","ブレンドコーヒー",9905846,1,130,130
162990,2025-10-01,"コンビニウェア・日用品","靴下",9902355,1,369,369
162990,2025-10-01,"コンビニウェア・日用品","靴下",9911420,1,410,410
162990,2025-10-01,"コンビニウェア・日用品","靴下",9902357,1,369,369
162990,2025-10-01,"コンビニウェア・日用品","靴下",9902356,1,369,369
162990,2025-10-01,"コンビニウェア・日用品","靴下",9902358,1,369,369
163031,2025-10-01,"飲料・お酒","チューハイ",9913553,2,116,232
163031,2025-10-01,"飲料・お酒","チューハイ",9918986,2,147,294
163031,2025-10-01,"パン・デザート","惣菜パン",9927205,1,101,101
163054,2025-10-01,"コーヒー","ブレンドコーヒー",9901272,1,183,183
163054,2025-10-01,"コーヒー","ブレンドコーヒー",9901274,1,183,183
163054,2025-10-01,"コーヒー","ブレンドコーヒー",9900583,2,190,380
163078,2025-10-01,"パン・デザート","惣菜パン",9901780,1,180,180
163078,2025-10-01,"パン・デザート","惣菜パン",9900078,1,210,210
163155,2025-10-01,"飲料・お酒","清涼飲料",9900295,1,190,190
163163,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9903440,5,555,2775
163163,2025-10-01,"日配品・冷凍食品","冷凍スイーツ",9903442,5,511,2555
163286,2025-10-01,"パン・デザート","タルト",9905585,1,248,248
163317,2025-10-01,"日配品・冷凍食品","カップアイス",9901660,1,117,117
163348,2025-10-01,"飲料・お酒","チューハイ",9900115,1,273,273
163348,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9924314,3,400,1200
163348,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9912620,5,400,2000
163372,2025-10-01,"パン・デザート","ケーキ",9901010,3,123,369
163402,2025-10-01,"パン・デザート","ケーキ",9909314,1,516,516
163404,2025-10-01,"コーヒー","アイスコーヒー",9900236,1,128,128
163404,2025-10-01,"パン・デザート","シュークリーム",9900217,1,698,698
163404,2025-10-01,"日配品・冷凍食品","カップアイス",9900388,2,160,320
163411,2025-10-01,"パン・デザート","パフェ",9900449,1,285,285
163413,2025-10-01,"コーヒー","アイスコーヒー",9900450,1,94,94
163454,2025-10-01,"飲料・お酒","清涼飲料",9910728,1,292,292
163454,2025-10-01,"コンビニウェア・日用品","靴下",9911138,1,277,277
163465,2025-10-01,"コーヒー","アイスコーヒー",9905447,2,289,578
163488,2025-10-01,"コンビニウェア・日用品","靴下",9900172,2,398,796
163527,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
163527,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,151,151
163565,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9914027,1,269,269
163590,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9903023,1,560,560
163590,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9902420,1,163,163
163590,2025-10-01,"パン・デザート","ケーキ",9904587,1,380,380
163590,2025-10-01,"パン・デザート","パフェ",9902991,1,198,198
163590,2025-10-01,"日配品・冷凍食品","カップアイス",9908652,1,173,173
163660,2025-10-01,"飲料・お酒","清涼飲料",9927617,1,390,390
163678,2025-10-01,"パン・デザート","シュークリーム",9902309,1,290,290
163681,2025-10-01,"パン・デザート","パフェ",9941976,1,292,292
163724,2025-10-01,"日配品・冷凍食品","カップアイス",9900229,2,590,1180
163738,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9906975,3,341,1023
163738,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9909055,3,455,1365
163738,2025-10-01,"コンビニウェア・日用品","靴下",9904660,1,145,145
163754,2025-10-01,"お弁当・おむすび","ガツうまおにぎり",9900307,1,345,345
163754,2025-10-01,"パン・デザート","ケーキ",9901010,2,123,246
163756,2025-10-01,"コンビニウェア・日用品","靴下",9911525,1,200,200
163770,2025-10-01,"飲料・お酒","清涼飲料",9900200,5,700,3500
163806,2025-10-01,"飲料・お酒","清涼飲料",9905848,4,291,1164
163806,2025-10-01,"コンビニウェア・日用品","傘",9901855,4,277,1108
163898,2025-10-01,"パン・デザート","どら焼き",9901797,1,274,274
163921,2025-10-01,"パン・デザート","パフェ",9900607,2,304,608
163949,2025-10-01,"パン・デザート","パフェ",9900607,6,304,1824
163997,2025-10-01,"パン・デザート","ケーキ",9912536,1,298,298
164029,2025-10-01,"飲料・お酒","清涼飲料",9900028,2,560,1120
164029,2025-10-01,"日配品・冷凍食品","カップアイス",9900230,4,288,1152
164059,2025-10-01,"飲料・お酒","清涼飲料",9901613,1,292,292
164059,2025-10-01,"飲料・お酒","清涼飲料",9902599,1,292,292
164075,2025-10-01,"お弁当・おむすび","直巻きおにぎり",9902643,1,330,330
164075,2025-10-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
164120,2025-10-01,"パン・デザート","惣菜パン",9900086,2,278,556
164160,2025-10-01,"パン・デザート","どら焼き",9912115,1,130,130
164169,2025-10-01,"パン・デザート","プリン",9901842,3,890,2670
164169,2025-10-01,"コーヒー","ブレンドコーヒー",9901456,1,240,240
164184,2025-10-01,"コンビニウェア・日用品","靴下",9902838,1,292,292
164218,2025-10-01,"パン・デザート","パフェ",9900707,2,297,594
164218,2025-10-01,"コーヒー","アイスコーヒー",9902157,1,112,112
164266,2025-10-01,"飲料・お酒","缶ビール",9908542,2,959,1918
