顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
152433,2025-10-05,"パン・デザート","ホットドッグ",9909162,2,131,262
152433,2025-10-05,"コーヒー","ブレンドコーヒー",9901448,1,236,236
152509,2025-10-05,"日配品・冷凍食品","カップアイス",9900867,2,132,264
152530,2025-10-05,"パン・デザート","惣菜パン",9919021,5,475,2375
152530,2025-10-05,"日配品・冷凍食品","カップアイス",9905129,1,732,732
152530,2025-10-05,"コンビニウェア・日用品","靴下",9900209,5,280,1400
152530,2025-10-05,"コンビニウェア・日用品","靴下",9900363,1,220,220
152646,2025-10-05,"ホットスナック","チキン",9906926,2,359,718
152646,2025-10-05,"パン・デザート","惣菜パン",9901430,1,310,310
152646,2025-10-05,"パン・デザート","ケーキ",9939062,1,359,359
152667,2025-10-05,"コンビニウェア・日用品","靴下",9900172,1,388,388
152667,2025-10-05,"コーヒー","ブレンドコーヒー",9900830,1,480,480
152744,2025-10-05,"ホットスナック","チキン",9900654,1,149,149
152744,2025-10-05,"お弁当・おむすび","定番弁当",9903731,1,129,129
152744,2025-10-05,"コーヒー","アイスコーヒー",9902725,5,398,1990
152744,2025-10-05,"パン・デザート","惣菜パン",9900320,1,520,520
152744,2025-10-05,"コンビニウェア・日用品","靴下",9903702,1,156,156
152785,2025-10-05,"飲料・お酒","缶ビール",9915359,1,220,220
152785,2025-10-05,"コンビニウェア・日用品","靴下",9900171,1,159,159
152927,2025-10-05,"飲料・お酒","清涼飲料",9900180,1,209,209
152927,2025-10-05,"コーヒー","アイスコーヒー",9901997,5,300,1500
152956,2025-10-05,"コンビニウェア・日用品","靴下",9900198,1,398,398
152958,2025-10-05,"飲料・お酒","缶ビール",9908545,1,199,199
152958,2025-10-05,"飲料・お酒","缶ビール",9905150,1,203,203
152958,2025-10-05,"ホットスナック","焼き鳥",9903420,5,470,2350
152958,2025-10-05,"コーヒー","ブレンドコーヒー",9908484,2,406,812
153010,2025-10-05,"コンビニウェア・日用品","靴下",9900198,1,398,398
153018,2025-10-05,"飲料・お酒","缶コーヒー",9919781,4,136,544
153018,2025-10-05,"コンビニウェア・日用品","靴下",9900208,3,198,594
153025,2025-10-05,"日配品・冷凍食品","カップアイス",9900230,1,238,238
153058,2025-10-05,"コンビニウェア・日用品","靴下",9900369,1,249,249
153058,2025-10-05,"コンビニウェア・日用品","靴下",9900594,1,249,249
153058,2025-10-05,"コンビニウェア・日用品","靴下",9900306,1,249,249
153115,2025-10-05,"お弁当・おむすび","ドリア",9904231,2,597,1194
153286,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9901076,1,870,870
153316,2025-10-05,"お弁当・おむすび","定番弁当",9902281,1,180,180
153316,2025-10-05,"パン・デザート","タルト",9900904,1,248,248
153350,2025-10-05,"お弁当・おむすび","定番弁当",9904988,3,298,894
153350,2025-10-05,"パン・デザート","惣菜パン",9905866,2,280,560
153350,2025-10-05,"コンビニウェア・日用品","ノート",9901217,1,546,546
153350,2025-10-05,"コンビニウェア・日用品","ノート",9904782,2,168,336
153350,2025-10-05,"コンビニウェア・日用品","ノート",9912175,2,108,216
153350,2025-10-05,"コンビニウェア・日用品","ノート",9900385,2,120,240
153402,2025-10-05,"お弁当・おむすび","ガツうまおにぎり",9900263,1,298,298
153453,2025-10-05,"お弁当・おむすび","ボリューム丼",9902199,1,207,207
153453,2025-10-05,"コンビニウェア・日用品","除菌グッズ",9900187,3,398,1194
153493,2025-10-05,"飲料・お酒","缶コーヒー",9901250,2,238,476
153493,2025-10-05,"パン・デザート","シュークリーム",9902761,1,100,100
153511,2025-10-05,"コーヒー","ブレンドコーヒー",9900236,1,128,128
153562,2025-10-05,"日配品・冷凍食品","カップアイス",9904594,2,598,1196
153562,2025-10-05,"コーヒー","ブレンドコーヒー",9900494,1,180,180
153562,2025-10-05,"コーヒー","ブレンドコーヒー",9901151,1,280,280
153566,2025-10-05,"コンビニウェア・日用品","靴下",9900360,1,300,300
153609,2025-10-05,"ホットスナック","チキン",9900964,1,702,702
153708,2025-10-05,"飲料・お酒","清涼飲料",9941998,2,881,1762
153708,2025-10-05,"飲料・お酒","チューハイ",9921129,1,48,48
153719,2025-10-05,"パン・デザート","サンドイッチ",9932250,1,131,131
153719,2025-10-05,"パン・デザート","サンドイッチ",9914611,1,164,164
153756,2025-10-05,"コンビニウェア・日用品","靴下",9911525,1,200,200
153781,2025-10-05,"お弁当・おむすび","惣菜おにぎり",9900376,5,440,2200
153800,2025-10-05,"お弁当・おむすび","惣菜おにぎり",9900376,1,440,440
153857,2025-10-05,"パン・デザート","惣菜パン",9904243,1,105,105
153857,2025-10-05,"パン・デザート","惣菜パン",9904240,2,105,210
153873,2025-10-05,"コンビニウェア・日用品","靴下",9909041,1,198,198
153873,2025-10-05,"コンビニウェア・日用品","靴下",9902647,1,198,198
153881,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9903795,3,406,1218
153921,2025-10-05,"パン・デザート","シュークリーム",9900227,1,650,650
154120,2025-10-05,"パン・デザート","パフェ",9920420,1,400,400
154120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9903524,3,527,1581
154120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9901936,3,581,1743
154120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9903437,3,511,1533
154120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9903533,3,530,1590
154120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9903532,3,566,1698
154120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9909502,3,144,432
154120,2025-10-05,"コンビニウェア・日用品","ティッシュ",9917442,1,292,292
154120,2025-10-05,"コンビニウェア・日用品","ティッシュ",9901571,1,333,333
154149,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9924562,1,101,101
154149,2025-10-05,"コンビニウェア・日用品","ティッシュ",9942801,1,333,333
154249,2025-10-05,"ホットスナック","中華まん",9906219,2,247,494
154285,2025-10-05,"ホットスナック","チキン",9900351,1,359,359
154285,2025-10-05,"ホットスナック","チキン",9911270,1,359,359
154295,2025-10-05,"お弁当・おむすび","ボリューム丼",9920946,1,113,113
154295,2025-10-05,"お弁当・おむすび","定番弁当",9910987,1,113,113
154356,2025-10-05,"パン・デザート","シュークリーム",9900227,2,650,1300
154385,2025-10-05,"パン・デザート","惣菜パン",9900086,1,278,278
154391,2025-10-05,"パン・デザート","プリン",9943316,3,288,864
154595,2025-10-05,"コンビニウェア・日用品","靴下",9901831,5,400,2000
154598,2025-10-05,"ホットスナック","チキン",9901159,1,111,111
154598,2025-10-05,"日配品・冷凍食品","カップアイス",9900401,1,325,325
154598,2025-10-05,"コンビニウェア・日用品","靴下",9903018,2,440,880
154604,2025-10-05,"パン・デザート","シュークリーム",9901758,1,220,220
154640,2025-10-05,"日配品・冷凍食品","カップアイス",9903595,8,480,3840
154652,2025-10-05,"パン・デザート","パフェ",9915319,3,348,1044
154707,2025-10-05,"飲料・お酒","清涼飲料",9900201,3,143,429
154707,2025-10-05,"パン・デザート","サンドイッチ",9901255,1,207,207
154707,2025-10-05,"日配品・冷凍食品","カップアイス",9905315,1,525,525
154708,2025-10-05,"パン・デザート","惣菜パン",9901780,1,180,180
154708,2025-10-05,"パン・デザート","惣菜パン",9926306,2,100,200
154708,2025-10-05,"コンビニウェア・日用品","靴下",9906999,1,394,394
154759,2025-10-05,"飲料・お酒","缶ビール",9923849,1,277,277
154759,2025-10-05,"コーヒー","アイスコーヒー",9900087,1,160,160
154802,2025-10-05,"飲料・お酒","ハイボール",9900832,1,775,775
154826,2025-10-05,"飲料・お酒","缶ビール",9911504,1,267,267
154826,2025-10-05,"コーヒー","ブレンドコーヒー",9904836,1,118,118
154826,2025-10-05,"日配品・冷凍食品","カップアイス",9900388,5,169,845
154846,2025-10-05,"ホットスナック","チキン",9900654,3,149,447
154858,2025-10-05,"お弁当・おむすび","ガツうまおにぎり",9900263,1,298,298
154858,2025-10-05,"日配品・冷凍食品","カップアイス",9900219,2,169,338
154867,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9905238,2,549,1098
154867,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9909737,1,336,336
154935,2025-10-05,"飲料・お酒","清涼飲料",9900200,6,598,3588
155049,2025-10-05,"飲料・お酒","チューハイ",9900636,4,810,3240
155068,2025-10-05,"パン・デザート","パフェ",9900707,6,330,1980
155068,2025-10-05,"日配品・冷凍食品","カップアイス",9940907,1,193,193
155068,2025-10-05,"日配品・冷凍食品","カップアイス",9923901,2,775,1550
155068,2025-10-05,"日配品・冷凍食品","カップアイス",9912516,2,203,406
155224,2025-10-05,"パン・デザート","惣菜パン",9904827,1,588,588
155247,2025-10-05,"コンビニウェア・日用品","靴下",9900368,1,220,220
155361,2025-10-05,"パン・デザート","パフェ",9920325,8,930,7440
155361,2025-10-05,"パン・デザート","パフェ",9921200,1,390,390
155361,2025-10-05,"パン・デザート","パフェ",9919772,1,300,300
155361,2025-10-05,"パン・デザート","パフェ",9930180,1,129,129
155361,2025-10-05,"パン・デザート","パフェ",9909260,8,750,6000
155361,2025-10-05,"パン・デザート","パフェ",9931778,1,104,104
155368,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9907896,1,184,184
155368,2025-10-05,"パン・デザート","パフェ",9935626,2,450,900
155368,2025-10-05,"パン・デザート","パフェ",9944425,2,109,218
155422,2025-10-05,"パン・デザート","シュークリーム",9919528,1,346,346
155422,2025-10-05,"日配品・冷凍食品","カップアイス",9900318,1,94,94
155422,2025-10-05,"コンビニウェア・日用品","靴下",9900172,1,388,388
155444,2025-10-05,"飲料・お酒","チューハイ",9905544,1,169,169
155444,2025-10-05,"お弁当・おむすび","ドリア",9921672,1,220,220
155444,2025-10-05,"飲料・お酒","チューハイ",9906143,1,169,169
155462,2025-10-05,"パン・デザート","どら焼き",9915606,2,990,1980
155462,2025-10-05,"パン・デザート","どら焼き",9914895,4,196,784
155487,2025-10-05,"パン・デザート","サンドイッチ",9900276,5,750,3750
155487,2025-10-05,"パン・デザート","サンドイッチ",9900277,5,830,4150
155487,2025-10-05,"パン・デザート","サンドイッチ",9900279,5,750,3750
155487,2025-10-05,"パン・デザート","サンドイッチ",9900274,5,750,3750
155552,2025-10-05,"コンビニウェア・日用品","靴下",9900363,1,220,220
155587,2025-10-05,"飲料・お酒","チューハイ",9915774,1,256,256
155587,2025-10-05,"飲料・お酒","チューハイ",9906751,1,186,186
155587,2025-10-05,"飲料・お酒","清涼飲料",9923341,1,354,354
155587,2025-10-05,"飲料・お酒","チューハイ",9915838,1,248,248
155596,2025-10-05,"コーヒー","アイスカフェラテ",9928066,1,490,490
155596,2025-10-05,"コンビニウェア・日用品","靴下",9900172,1,388,388
155611,2025-10-05,"お弁当・おむすび","定番弁当",9922249,1,251,251
155611,2025-10-05,"お弁当・おむすび","ボリューム丼",9944814,2,690,1380
155611,2025-10-05,"飲料・お酒","缶ビール",9938753,1,231,231
155611,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9907896,2,184,368
155611,2025-10-05,"パン・デザート","どら焼き",9944816,1,485,485
155611,2025-10-05,"パン・デザート","シュークリーム",9900270,2,119,238
155741,2025-10-05,"日配品・冷凍食品","カップアイス",9900174,1,289,289
155741,2025-10-05,"日配品・冷凍食品","カップアイス",9902232,5,360,1800
155741,2025-10-05,"コンビニウェア・日用品","靴下",9900208,3,198,594
155741,2025-10-05,"コンビニウェア・日用品","靴下",9902838,2,292,584
155742,2025-10-05,"飲料・お酒","清涼飲料",9900299,1,180,180
155742,2025-10-05,"コンビニウェア・日用品","靴下",9909041,1,198,198
155778,2025-10-05,"パン・デザート","ケーキ",9908856,4,478,1912
155778,2025-10-05,"コンビニウェア・日用品","靴下",9900594,1,249,249
155780,2025-10-05,"お弁当・おむすび","定番弁当",9901718,1,132,132
155780,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9919396,5,512,2560
155780,2025-10-05,"パン・デザート","惣菜パン",9945098,5,254,1270
155780,2025-10-05,"パン・デザート","シュークリーム",9924510,1,100,100
155942,2025-10-05,"お弁当・おむすび","惣菜おにぎり",9910304,1,107,107
155965,2025-10-05,"飲料・お酒","缶コーヒー",9934450,1,225,225
155965,2025-10-05,"コンビニウェア・日用品","靴下",9900198,3,344,1032
160012,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9914884,1,538,538
160046,2025-10-05,"ホットスナック","チキン",9900655,1,431,431
160055,2025-10-05,"パン・デザート","サンドイッチ",9933640,1,505,505
160065,2025-10-05,"パン・デザート","サンドイッチ",9900277,4,830,3320
160186,2025-10-05,"パン・デザート","惣菜パン",9902697,1,420,420
160186,2025-10-05,"パン・デザート","惣菜パン",9900990,2,123,246
160234,2025-10-05,"パン・デザート","惣菜パン",9907556,2,220,440
160238,2025-10-05,"飲料・お酒","缶ビール",9903593,2,105,210
160248,2025-10-05,"飲料・お酒","清涼飲料",9900200,5,598,2990
160248,2025-10-05,"パン・デザート","ケーキ",9901010,1,123,123
160293,2025-10-05,"パン・デザート","ケーキ",9910336,1,177,177
160293,2025-10-05,"パン・デザート","ケーキ",9915400,1,267,267
160293,2025-10-05,"コンビニウェア・日用品","靴下",9900208,1,198,198
160337,2025-10-05,"パン・デザート","シュークリーム",9902695,1,250,250
160337,2025-10-05,"パン・デザート","タルト",9908527,5,360,1800
160369,2025-10-05,"飲料・お酒","清涼飲料",9900353,1,449,449
160369,2025-10-05,"パン・デザート","タルト",9900220,5,102,510
160415,2025-10-05,"コンビニウェア・日用品","靴下",9900172,4,388,1552
160419,2025-10-05,"お弁当・おむすび","ボリューム丼",9906281,1,105,105
160419,2025-10-05,"コーヒー","アイスコーヒー",9903326,3,600,1800
160461,2025-10-05,"コーヒー","ブレンドコーヒー",9903081,1,178,178
160461,2025-10-05,"コーヒー","ブレンドコーヒー",9900411,5,220,1100
160482,2025-10-05,"コンビニウェア・日用品","靴下",9904171,1,169,169
160575,2025-10-05,"パン・デザート","どら焼き",9907491,1,100,100
160579,2025-10-05,"お弁当・おむすび","ガツうまおにぎり",9900013,1,465,465
160579,2025-10-05,"パン・デザート","パフェ",9900607,3,350,1050
160585,2025-10-05,"コーヒー","アイスコーヒー",9900912,1,193,193
160585,2025-10-05,"コンビニウェア・日用品","靴下",9900739,1,198,198
160592,2025-10-05,"コーヒー","アイスコーヒー",9904965,1,178,178
160592,2025-10-05,"パン・デザート","パフェ",9911546,1,167,167
160592,2025-10-05,"パン・デザート","パフェ",9911997,1,172,172
160592,2025-10-05,"パン・デザート","シュークリーム",9902500,1,108,108
160648,2025-10-05,"コンビニウェア・日用品","靴下",9905350,1,156,156
160702,2025-10-05,"飲料・お酒","缶ビール",9926602,1,182,182
160702,2025-10-05,"日配品・冷凍食品","カップアイス",9938565,1,217,217
160706,2025-10-05,"パン・デザート","パフェ",9901844,8,400,3200
160706,2025-10-05,"パン・デザート","惣菜パン",9904635,1,616,616
160713,2025-10-05,"日配品・冷凍食品","カップアイス",9900230,1,238,238
160758,2025-10-05,"コンビニウェア・日用品","靴下",9905020,1,312,312
160859,2025-10-05,"飲料・お酒","清涼飲料",9900475,1,290,290
160906,2025-10-05,"コーヒー","ブレンドコーヒー",9900871,2,480,960
160906,2025-10-05,"日配品・冷凍食品","カップアイス",9900229,1,550,550
160906,2025-10-05,"コーヒー","ブレンドコーヒー",9901179,1,580,580
160936,2025-10-05,"日配品・冷凍食品","カップアイス",9923319,3,179,537
160939,2025-10-05,"コーヒー","ブレンドコーヒー",9901359,2,720,1440
160944,2025-10-05,"コンビニウェア・日用品","靴下",9901176,1,307,307
160964,2025-10-05,"飲料・お酒","缶ビール",9911904,1,161,161
160964,2025-10-05,"お弁当・おむすび","惣菜おにぎり",9916515,1,189,189
160964,2025-10-05,"飲料・お酒","缶ビール",9912158,1,114,114
160988,2025-10-05,"飲料・お酒","清涼飲料",9900200,3,598,1794
160988,2025-10-05,"日配品・冷凍食品","カップアイス",9901528,2,860,1720
161136,2025-10-05,"飲料・お酒","清涼飲料",9911172,1,783,783
161136,2025-10-05,"コンビニウェア・日用品","靴下",9900067,2,650,1300
161136,2025-10-05,"日配品・冷凍食品","カップアイス",9915935,1,257,257
161136,2025-10-05,"コンビニウェア・日用品","靴下",9901728,2,144,288
161167,2025-10-05,"コーヒー","ブレンドコーヒー",9903697,8,410,3280
161210,2025-10-05,"コンビニウェア・日用品","靴下",9900171,1,159,159
161222,2025-10-05,"飲料・お酒","清涼飲料",9900200,7,598,4186
161275,2025-10-05,"パン・デザート","パフェ",9907078,8,440,3520
161275,2025-10-05,"パン・デザート","パフェ",9907929,7,440,3080
161293,2025-10-05,"パン・デザート","惣菜パン",9902307,1,118,118
161293,2025-10-05,"パン・デザート","惣菜パン",9909282,5,298,1490
161307,2025-10-05,"飲料・お酒","チューハイ",9901863,5,331,1655
161395,2025-10-05,"飲料・お酒","缶ビール",9939272,1,533,533
161395,2025-10-05,"飲料・お酒","缶ビール",9909802,1,533,533
161403,2025-10-05,"飲料・お酒","清涼飲料",9901685,3,150,450
161403,2025-10-05,"飲料・お酒","清涼飲料",9900028,3,560,1680
161403,2025-10-05,"コンビニウェア・日用品","靴下",9900171,1,159,159
161415,2025-10-05,"パン・デザート","シュークリーム",9900227,6,650,3900
161423,2025-10-05,"コンビニウェア・日用品","靴下",9900208,4,198,792
161429,2025-10-05,"飲料・お酒","清涼飲料",9900353,1,449,449
161490,2025-10-05,"お弁当・おむすび","定番弁当",9901718,1,132,132
161490,2025-10-05,"コーヒー","ブレンドコーヒー",9900830,1,480,480
161516,2025-10-05,"コンビニウェア・日用品","靴下",9900208,2,198,396
161517,2025-10-05,"飲料・お酒","清涼飲料",9906604,1,242,242
161584,2025-10-05,"飲料・お酒","清涼飲料",9903632,3,107,321
161584,2025-10-05,"コンビニウェア・日用品","靴下",9901329,1,300,300
161585,2025-10-05,"コンビニウェア・日用品","靴下",9900208,5,198,990
161641,2025-10-05,"コンビニウェア・日用品","靴下",9900171,1,159,159
161657,2025-10-05,"日配品・冷凍食品","カップアイス",9939572,1,909,909
161679,2025-10-05,"コーヒー","アイスコーヒー",9901792,6,500,3000
161719,2025-10-05,"パン・デザート","どら焼き",9917728,2,170,340
161719,2025-10-05,"パン・デザート","どら焼き",9907489,2,230,460
161719,2025-10-05,"パン・デザート","どら焼き",9901797,2,247,494
161719,2025-10-05,"パン・デザート","どら焼き",9909816,1,166,166
161719,2025-10-05,"パン・デザート","どら焼き",9917732,2,108,216
161723,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9901412,2,495,990
161776,2025-10-05,"日配品・冷凍食品","カップアイス",9901779,1,238,238
161848,2025-10-05,"コンビニウェア・日用品","靴下",9900172,5,388,1940
161850,2025-10-05,"日配品・冷凍食品","カップアイス",9900223,1,149,149
161850,2025-10-05,"コンビニウェア・日用品","靴下",9901462,1,198,198
162003,2025-10-05,"お弁当・おむすび","手巻き寿司",9939870,2,266,532
162098,2025-10-05,"パン・デザート","シュークリーム",9900227,4,650,2600
162098,2025-10-05,"コンビニウェア・日用品","傘",9901855,6,277,1662
162103,2025-10-05,"ホットスナック","チキン",9900770,1,440,440
162103,2025-10-05,"飲料・お酒","天然水",9900549,1,320,320
162103,2025-10-05,"飲料・お酒","清涼飲料",9900200,2,598,1196
162212,2025-10-05,"日配品・冷凍食品","カップアイス",9900230,1,238,238
162241,2025-10-05,"コンビニウェア・日用品","靴下",9900171,1,159,159
162279,2025-10-05,"ホットスナック","チキン",9905186,1,196,196
162279,2025-10-05,"飲料・お酒","チューハイ",9913883,1,145,145
162318,2025-10-05,"パン・デザート","惣菜パン",9908651,1,957,957
162331,2025-10-05,"日配品・冷凍食品","カップアイス",9915013,1,131,131
162333,2025-10-05,"日配品・冷凍食品","カップアイス",9902240,1,372,372
162374,2025-10-05,"コンビニウェア・日用品","靴下",9902837,2,169,338
162420,2025-10-05,"コーヒー","ブレンドコーヒー",9900905,6,360,2160
162433,2025-10-05,"飲料・お酒","清涼飲料",9900295,1,190,190
162433,2025-10-05,"パン・デザート","ホットドッグ",9909162,2,131,262
162433,2025-10-05,"コーヒー","ブレンドコーヒー",9901448,1,236,236
162509,2025-10-05,"日配品・冷凍食品","カップアイス",9900867,2,132,264
162530,2025-10-05,"パン・デザート","惣菜パン",9919021,5,475,2375
162530,2025-10-05,"日配品・冷凍食品","カップアイス",9905129,1,732,732
162530,2025-10-05,"コンビニウェア・日用品","靴下",9900209,5,280,1400
162530,2025-10-05,"コンビニウェア・日用品","靴下",9900363,1,220,220
162646,2025-10-05,"ホットスナック","チキン",9906926,2,359,718
162646,2025-10-05,"パン・デザート","惣菜パン",9901430,1,310,310
162646,2025-10-05,"パン・デザート","ケーキ",9939062,1,359,359
162667,2025-10-05,"コンビニウェア・日用品","靴下",9900172,1,388,388
162667,2025-10-05,"コーヒー","ブレンドコーヒー",9900830,1,480,480
162744,2025-10-05,"ホットスナック","チキン",9900654,1,149,149
162744,2025-10-05,"お弁当・おむすび","定番弁当",9903731,1,129,129
162744,2025-10-05,"コーヒー","アイスコーヒー",9902725,5,398,1990
162744,2025-10-05,"パン・デザート","惣菜パン",9900320,1,520,520
162744,2025-10-05,"コンビニウェア・日用品","靴下",9903702,1,156,156
162785,2025-10-05,"飲料・お酒","缶ビール",9915359,1,220,220
162785,2025-10-05,"コンビニウェア・日用品","靴下",9900171,1,159,159
162927,2025-10-05,"飲料・お酒","清涼飲料",9900180,1,209,209
162927,2025-10-05,"コーヒー","アイスコーヒー",9901997,5,300,1500
162956,2025-10-05,"コンビニウェア・日用品","靴下",9900198,1,398,398
162958,2025-10-05,"飲料・お酒","缶ビール",9908545,1,199,199
162958,2025-10-05,"飲料・お酒","缶ビール",9905150,1,203,203
162958,2025-10-05,"ホットスナック","焼き鳥",9903420,5,470,2350
162958,2025-10-05,"コーヒー","ブレンドコーヒー",9908484,2,406,812
163010,2025-10-05,"コンビニウェア・日用品","靴下",9900198,1,398,398
163018,2025-10-05,"飲料・お酒","缶コーヒー",9919781,4,136,544
163018,2025-10-05,"コンビニウェア・日用品","靴下",9900208,3,198,594
163025,2025-10-05,"日配品・冷凍食品","カップアイス",9900230,1,238,238
163058,2025-10-05,"コンビニウェア・日用品","靴下",9900369,1,249,249
163058,2025-10-05,"コンビニウェア・日用品","靴下",9900594,1,249,249
163058,2025-10-05,"コンビニウェア・日用品","靴下",9900306,1,249,249
163115,2025-10-05,"お弁当・おむすび","ドリア",9904231,2,597,1194
163286,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9901076,1,870,870
163316,2025-10-05,"お弁当・おむすび","定番弁当",9902281,1,180,180
163316,2025-10-05,"パン・デザート","タルト",9900904,1,248,248
163350,2025-10-05,"お弁当・おむすび","定番弁当",9904988,3,298,894
163350,2025-10-05,"パン・デザート","惣菜パン",9905866,2,280,560
163350,2025-10-05,"コンビニウェア・日用品","ノート",9901217,1,546,546
163350,2025-10-05,"コンビニウェア・日用品","ノート",9904782,2,168,336
163350,2025-10-05,"コンビニウェア・日用品","ノート",9912175,2,108,216
163350,2025-10-05,"コンビニウェア・日用品","ノート",9900385,2,120,240
163402,2025-10-05,"お弁当・おむすび","ガツうまおにぎり",9900263,1,298,298
163453,2025-10-05,"お弁当・おむすび","ボリューム丼",9902199,1,207,207
163453,2025-10-05,"コンビニウェア・日用品","除菌グッズ",9900187,3,398,1194
163493,2025-10-05,"飲料・お酒","缶コーヒー",9901250,2,238,476
163493,2025-10-05,"パン・デザート","シュークリーム",9902761,1,100,100
163511,2025-10-05,"コーヒー","ブレンドコーヒー",9900236,1,128,128
163562,2025-10-05,"日配品・冷凍食品","カップアイス",9904594,2,598,1196
163562,2025-10-05,"コーヒー","ブレンドコーヒー",9900494,1,180,180
163562,2025-10-05,"コーヒー","ブレンドコーヒー",9901151,1,280,280
163566,2025-10-05,"コンビニウェア・日用品","靴下",9900360,1,300,300
163609,2025-10-05,"ホットスナック","チキン",9900964,1,702,702
163708,2025-10-05,"飲料・お酒","清涼飲料",9941998,2,881,1762
163708,2025-10-05,"飲料・お酒","チューハイ",9921129,1,48,48
163719,2025-10-05,"パン・デザート","サンドイッチ",9932250,1,131,131
163719,2025-10-05,"パン・デザート","サンドイッチ",9914611,1,164,164
163756,2025-10-05,"コンビニウェア・日用品","靴下",9911525,1,200,200
163781,2025-10-05,"お弁当・おむすび","惣菜おにぎり",9900376,5,440,2200
163800,2025-10-05,"お弁当・おむすび","惣菜おにぎり",9900376,1,440,440
163857,2025-10-05,"パン・デザート","惣菜パン",9904243,1,105,105
163857,2025-10-05,"パン・デザート","惣菜パン",9904240,2,105,210
163873,2025-10-05,"コンビニウェア・日用品","靴下",9909041,1,198,198
163873,2025-10-05,"コンビニウェア・日用品","靴下",9902647,1,198,198
163881,2025-10-05,"お弁当・おむすび","直巻きおにぎり",9903795,3,406,1218
163921,2025-10-05,"パン・デザート","シュークリーム",9900227,1,650,650
164120,2025-10-05,"パン・デザート","パフェ",9920420,1,400,400
164120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9903524,3,527,1581
164120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9901936,3,581,1743
164120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9903437,3,511,1533
164120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9903533,3,530,1590
164120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9903532,3,566,1698
164120,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9909502,3,144,432
164120,2025-10-05,"コンビニウェア・日用品","ティッシュ",9917442,1,292,292
164120,2025-10-05,"コンビニウェア・日用品","ティッシュ",9901571,1,333,333
164149,2025-10-05,"日配品・冷凍食品","冷凍スイーツ",9924562,1,101,101
164149,2025-10-05,"コンビニウェア・日用品","ティッシュ",9942801,1,333,333
164249,2025-10-05,"ホットスナック","中華まん",9906219,2,247,494
164285,2025-10-05,"ホットスナック","チキン",9900351,1,359,359
164285,2025-10-05,"ホットスナック","チキン",9911270,1,359,359
164295,2025-10-05,"お弁当・おむすび","ボリューム丼",9920946,1,113,113
164295,2025-10-05,"お弁当・おむすび","定番弁当",9910987,1,113,113
164356,2025-10-05,"パン・デザート","シュークリーム",9900227,2,650,1300
164385,2025-10-05,"パン・デザート","惣菜パン",9900086,1,278,278
164391,2025-10-05,"パン・デザート","プリン",9943316,3,288,864
164595,2025-10-05,"コンビニウェア・日用品","靴下",9901831,5,400,2000
164598,2025-10-05,"ホットスナック","チキン",9901159,1,111,111
164598,2025-10-05,"日配品・冷凍食品","カップアイス",9900401,1,325,325
164598,2025-10-05,"コンビニウェア・日用品","靴下",9903018,2,440,880
164604,2025-10-05,"パン・デザート","シュークリーム",9901758,1,220,220
164640,2025-10-05,"日配品・冷凍食品","カップアイス",9903595,8,480,3840
164652,2025-10-05,"パン・デザート","パフェ",9915319,3,348,1044
164707,2025-10-05,"飲料・お酒","清涼飲料",9900201,3,143,429
164707,2025-10-05,"パン・デザート","サンドイッチ",9901255,1,207,207
164707,2025-10-05,"日配品・冷凍食品","カップアイス",9905315,1,525,525
164708,2025-10-05,"パン・デザート","惣菜パン",9901780,1,180,180
164708,2025-10-05,"パン・デザート","惣菜パン",9926306,2,100,200
164708,2025-10-05,"コンビニウェア・日用品","靴下",9906999,1,394,394
164759,2025-10-05,"飲料・お酒","缶ビール",9923849,1,277,277
164759,2025-10-05,"コーヒー","アイスコーヒー",9900087,1,160,160
164802,2025-10-05,"飲料・お酒","ハイボール",9900832,1,775,775
164826,2025-10-05,"飲料・お酒","缶ビール",9911504,1,267,267
164826,2025-10-05,"コーヒー","ブレンドコーヒー",9904836,1,118,118
164826,2025-10-05,"日配品・冷凍食品","カップアイス",9900388,5,169,845
164846,2025-10-05,"ホットスナック","チキン",9900654,3,149,447
