顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
155863,2025-10-03,"コンビニウェア・日用品","靴下",9908036,1,152,152
155868,2025-10-03,"日配品・冷凍食品","冷凍スイーツ",9910791,1,496,496
155875,2025-10-03,"飲料・お酒","チューハイ",9908489,1,241,241
155875,2025-10-03,"お弁当・おむすび","ボリューム丼",9908491,5,104,520
155970,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9900044,1,100,100
155970,2025-10-03,"飲料・お酒","チューハイ",9903954,1,140,140
155970,2025-10-03,"パン・デザート","プリン",9930124,1,133,133
155970,2025-10-03,"コンビニウェア・日用品","ノート",9904779,4,410,1640
160001,2025-10-03,"お弁当・おむすび","定番弁当",9903857,5,479,2395
160111,2025-10-03,"パン・デザート","菓子パン",9901424,1,299,299
160301,2025-10-03,"お弁当・おむすび","ボリューム丼",9900826,1,853,853
160301,2025-10-03,"コンビニウェア・日用品","靴下",9904233,1,646,646
160303,2025-10-03,"飲料・お酒","缶ビール",9926343,2,109,218
160303,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9919463,8,200,1600
160303,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9903962,1,89,89
160303,2025-10-03,"パン・デザート","惣菜パン",9905421,1,349,349
160373,2025-10-03,"コンビニウェア・日用品","靴下",9900172,1,378,378
160501,2025-10-03,"パン・デザート","パフェ",9900449,2,304,608
160501,2025-10-03,"コーヒー","ブレンドコーヒー",9900236,1,122,122
160575,2025-10-03,"コンビニウェア・日用品","靴下",9908327,1,361,361
160575,2025-10-03,"コンビニウェア・日用品","靴下",9900208,1,188,188
160624,2025-10-03,"コーヒー","アイスコーヒー",9902885,2,770,1540
160624,2025-10-03,"コーヒー","アイスコーヒー",9900810,5,212,1060
160624,2025-10-03,"コーヒー","アイスコーヒー",9900088,2,903,1806
160624,2025-10-03,"コーヒー","アイスコーヒー",9902888,2,618,1236
160624,2025-10-03,"コーヒー","アイスコーヒー",9900589,2,703,1406
160624,2025-10-03,"コーヒー","ブレンドコーヒー",9910983,1,121,121
160624,2025-10-03,"コーヒー","ブレンドコーヒー",9903552,1,814,814
160626,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9938525,3,370,1110
160626,2025-10-03,"コーヒー","ブレンドコーヒー",9900450,1,47,47
160736,2025-10-03,"パン・デザート","シュークリーム",9900227,4,779,3116
160895,2025-10-03,"ホットスナック","チキン",9912757,1,125,125
160895,2025-10-03,"飲料・お酒","天然水",9904669,1,189,189
160936,2025-10-03,"パン・デザート","惣菜パン",9910400,1,100,100
160936,2025-10-03,"パン・デザート","サンドイッチ",9900274,2,751,1502
160936,2025-10-03,"パン・デザート","惣菜パン",9910399,1,100,100
160957,2025-10-03,"日配品・冷凍食品","カップアイス",9938828,3,778,2334
161023,2025-10-03,"飲料・お酒","チューハイ",9919317,4,295,1180
161023,2025-10-03,"飲料・お酒","チューハイ",9908894,4,371,1484
161023,2025-10-03,"お弁当・おむすび","ボリューム丼",9912134,1,453,453
161023,2025-10-03,"飲料・お酒","チューハイ",9908489,1,241,241
161023,2025-10-03,"お弁当・おむすび","おかずセットおにぎり",9911542,1,204,204
161023,2025-10-03,"コンビニウェア・日用品","靴下",9900208,2,188,376
161464,2025-10-03,"飲料・お酒","缶コーヒー",9937700,1,793,793
161464,2025-10-03,"飲料・お酒","ハイボール",9923100,2,532,1064
161464,2025-10-03,"コンビニウェア・日用品","靴下",9900172,2,378,756
161805,2025-10-03,"パン・デザート","シュークリーム",9939761,1,708,708
161805,2025-10-03,"パン・デザート","シュークリーム",9931150,1,111,111
161841,2025-10-03,"パン・デザート","プリン",9930834,1,629,629
161850,2025-10-03,"日配品・冷凍食品","カップアイス",9901058,2,111,222
161850,2025-10-03,"コンビニウェア・日用品","靴下",9903316,2,269,538
161930,2025-10-03,"コーヒー","アイスコーヒー",9900450,2,47,94
161930,2025-10-03,"パン・デザート","ケーキ",9901601,1,684,684
161930,2025-10-03,"コンビニウェア・日用品","靴下",9905739,1,555,555
162045,2025-10-03,"お弁当・おむすび","ガツうまおにぎり",9905291,3,380,1140
162045,2025-10-03,"日配品・冷凍食品","カップアイス",9921463,1,137,137
162083,2025-10-03,"コンビニウェア・日用品","靴下",9900171,1,151,151
162083,2025-10-03,"コンビニウェア・日用品","靴下",9900739,1,188,188
162351,2025-10-03,"ホットスナック","チキン",9906218,2,118,236
162351,2025-10-03,"飲料・お酒","清涼飲料",9906248,1,425,425
162351,2025-10-03,"飲料・お酒","清涼飲料",9901075,1,470,470
162351,2025-10-03,"コンビニウェア・日用品","靴下",9901734,1,351,351
162412,2025-10-03,"飲料・お酒","缶ビール",9900721,5,229,1145
162586,2025-10-03,"パン・デザート","サンドイッチ",9900277,3,805,2415
162586,2025-10-03,"コーヒー","アイスコーヒー",9903911,5,113,565
162586,2025-10-03,"コンビニウェア・日用品","靴下",9900172,1,378,378
162600,2025-10-03,"飲料・お酒","清涼飲料",9901155,1,171,171
162618,2025-10-03,"パン・デザート","プリン",9910402,1,788,788
162618,2025-10-03,"コーヒー","ブレンドコーヒー",9904152,1,256,256
162661,2025-10-03,"コンビニウェア・日用品","靴下",9900171,1,151,151
162820,2025-10-03,"パン・デザート","惣菜パン",9900019,1,75,75
162820,2025-10-03,"コンビニウェア・日用品","靴下",9902837,3,160,480
162841,2025-10-03,"日配品・冷凍食品","カップアイス",9903941,5,342,1710
162870,2025-10-03,"飲料・お酒","清涼飲料",9900710,1,306,306
162952,2025-10-03,"コンビニウェア・日用品","靴下",9902837,2,160,320
162952,2025-10-03,"コンビニウェア・日用品","靴下",9900739,1,188,188
163004,2025-10-03,"お弁当・おむすび","ガツうまおにぎり",9900013,1,442,442
163004,2025-10-03,"パン・デザート","ケーキ",9901813,1,378,378
163004,2025-10-03,"日配品・冷凍食品","カップアイス",9900230,5,274,1370
163025,2025-10-03,"飲料・お酒","清涼飲料",9905151,1,248,248
163025,2025-10-03,"コンビニウェア・日用品","靴下",9900349,1,358,358
163025,2025-10-03,"日配品・冷凍食品","カップアイス",9904376,5,359,1795
163125,2025-10-03,"コンビニウェア・日用品","靴下",9907254,2,140,280
163125,2025-10-03,"コンビニウェア・日用品","靴下",9906127,3,140,420
163257,2025-10-03,"飲料・お酒","チューハイ",9921002,1,112,112
163257,2025-10-03,"飲料・お酒","チューハイ",9901373,1,131,131
163257,2025-10-03,"飲料・お酒","チューハイ",9913553,1,116,116
163257,2025-10-03,"パン・デザート","ケーキ",9907665,1,166,166
163257,2025-10-03,"日配品・冷凍食品","カップアイス",9905167,2,692,1384
163285,2025-10-03,"パン・デザート","プリン",9900189,1,283,283
163309,2025-10-03,"飲料・お酒","缶コーヒー",9906348,2,468,936
163309,2025-10-03,"お弁当・おむすび","ドリア",9901572,1,102,102
163309,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9913988,1,412,412
163347,2025-10-03,"パン・デザート","惣菜パン",9907991,1,378,378
163347,2025-10-03,"パン・デザート","惣菜パン",9909650,1,322,322
163347,2025-10-03,"パン・デザート","タルト",9919249,1,278,278
163347,2025-10-03,"パン・デザート","サンドイッチ",9902577,2,833,1666
163394,2025-10-03,"パン・デザート","パフェ",9900449,1,304,304
163394,2025-10-03,"日配品・冷凍食品","カップアイス",9904376,6,359,2154
163417,2025-10-03,"ホットスナック","中華まん",9901564,1,230,230
163614,2025-10-03,"お弁当・おむすび","定番弁当",9916758,1,252,252
163614,2025-10-03,"飲料・お酒","ハイボール",9901457,8,171,1368
163614,2025-10-03,"飲料・お酒","缶コーヒー",9913219,2,171,342
163614,2025-10-03,"飲料・お酒","チューハイ",9907714,1,358,358
163614,2025-10-03,"飲料・お酒","缶コーヒー",9912170,2,138,276
163614,2025-10-03,"パン・デザート","どら焼き",9915164,1,204,204
163614,2025-10-03,"日配品・冷凍食品","カップアイス",9916407,1,275,275
163701,2025-10-03,"コンビニウェア・日用品","靴下",9900171,1,151,151
163852,2025-10-03,"コーヒー","アイスコーヒー",9905267,1,152,152
163852,2025-10-03,"コーヒー","アイスコーヒー",9903911,1,113,113
163856,2025-10-03,"日配品・冷凍食品","カップアイス",9900884,1,93,93
163856,2025-10-03,"日配品・冷凍食品","カップアイス",9900022,1,141,141
163898,2025-10-03,"飲料・お酒","清涼飲料",9907268,2,706,1412
163898,2025-10-03,"コーヒー","ブレンドコーヒー",9900451,1,44,44
163898,2025-10-03,"コンビニウェア・日用品","靴下",9900172,1,378,378
163933,2025-10-03,"コンビニウェア・日用品","靴下",9900196,4,378,1512
163958,2025-10-03,"飲料・お酒","清涼飲料",9912734,1,141,141
163958,2025-10-03,"飲料・お酒","缶ビール",9901707,3,654,1962
163958,2025-10-03,"お弁当・おむすび","定番弁当",9900460,1,250,250
163958,2025-10-03,"コーヒー","ブレンドコーヒー",9900520,1,114,114
164032,2025-10-03,"ホットスナック","チキン",9901016,2,391,782
164032,2025-10-03,"パン・デザート","プリン",9901147,1,140,140
164058,2025-10-03,"コンビニウェア・日用品","除菌グッズ",9901009,1,845,845
164066,2025-10-03,"飲料・お酒","清涼飲料",9903460,3,912,2736
164066,2025-10-03,"お弁当・おむすび","定番弁当",9913456,2,244,488
164066,2025-10-03,"日配品・冷凍食品","カップアイス",9902321,3,285,855
164066,2025-10-03,"コーヒー","ブレンドコーヒー",9900816,1,188,188
164066,2025-10-03,"コーヒー","ブレンドコーヒー",9906397,1,167,167
164066,2025-10-03,"コーヒー","ブレンドコーヒー",9907606,3,125,375
164066,2025-10-03,"コンビニウェア・日用品","靴下",9900208,4,188,752
164145,2025-10-03,"パン・デザート","ケーキ",9901010,1,117,117
164145,2025-10-03,"パン・デザート","ケーキ",9901083,1,155,155
164196,2025-10-03,"パン・デザート","シュークリーム",9942915,4,237,948
164196,2025-10-03,"パン・デザート","シュークリーム",9942914,2,161,322
164197,2025-10-03,"飲料・お酒","清涼飲料",9905151,1,248,248
164197,2025-10-03,"パン・デザート","タルト",9903267,1,283,283
164197,2025-10-03,"パン・デザート","タルト",9901437,1,874,874
164197,2025-10-03,"コンビニウェア・日用品","靴下",9900171,1,151,151
164258,2025-10-03,"日配品・冷凍食品","バーアイス",9939024,3,217,651
164258,2025-10-03,"日配品・冷凍食品","バーアイス",9943029,3,211,633
164269,2025-10-03,"ホットスナック","焼き鳥",9905280,3,543,1629
164269,2025-10-03,"パン・デザート","ケーキ",9903625,1,184,184
164269,2025-10-03,"コンビニウェア・日用品","靴下",9900208,4,188,752
164442,2025-10-03,"お弁当・おむすび","定番弁当",9908659,3,646,1938
164547,2025-10-03,"ホットスナック","チキン",9910292,4,431,1724
164547,2025-10-03,"お弁当・おむすび","定番弁当",9904187,1,665,665
164547,2025-10-03,"コーヒー","アイスコーヒー",9900451,1,44,44
164547,2025-10-03,"日配品・冷凍食品","カップアイス",9943495,1,199,199
164574,2025-10-03,"飲料・お酒","チューハイ",9909533,1,504,504
164689,2025-10-03,"飲料・お酒","清涼飲料",9901556,1,366,366
164713,2025-10-03,"コンビニウェア・日用品","靴下",9900171,1,151,151
164725,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9905570,6,589,3534
164754,2025-10-03,"お弁当・おむすび","惣菜おにぎり",9901325,1,314,314
164754,2025-10-03,"コンビニウェア・日用品","靴下",9901307,1,342,342
164843,2025-10-03,"ホットスナック","チキン",9900842,1,332,332
164843,2025-10-03,"パン・デザート","シュークリーム",9900227,4,779,3116
164879,2025-10-03,"ホットスナック","中華まん",9909627,2,225,450
164879,2025-10-03,"飲料・お酒","天然水",9916523,1,473,473
164914,2025-10-03,"コンビニウェア・日用品","靴下",9904136,1,196,196
165010,2025-10-03,"お弁当・おむすび","惣菜おにぎり",9908392,2,741,1482
165010,2025-10-03,"パン・デザート","惣菜パン",9905590,5,380,1900
165010,2025-10-03,"日配品・冷凍食品","カップアイス",9908407,3,665,1995
165033,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9901995,1,314,314
165059,2025-10-03,"お弁当・おむすび","ドリア",9903704,4,584,2336
165059,2025-10-03,"パン・デザート","ホットドッグ",9902488,1,144,144
165100,2025-10-03,"お弁当・おむすび","惣菜おにぎり",9903292,1,893,893
165100,2025-10-03,"お弁当・おむすび","ボリューム丼",9936688,1,817,817
165156,2025-10-03,"飲料・お酒","缶コーヒー",9944226,1,262,262
165156,2025-10-03,"パン・デザート","プリン",9944229,1,225,225
165156,2025-10-03,"パン・デザート","プリン",9931904,1,225,225
165269,2025-10-03,"コンビニウェア・日用品","靴下",9905891,1,218,218
165376,2025-10-03,"飲料・お酒","天然水",9911300,2,183,366
165376,2025-10-03,"日配品・冷凍食品","冷凍野菜・フルーツ",9928101,1,394,394
165377,2025-10-03,"コンビニウェア・日用品","除菌グッズ",9924767,5,235,1175
165439,2025-10-03,"コーヒー","アイスコーヒー",9905447,1,274,274
165439,2025-10-03,"日配品・冷凍食品","カップアイス",9909465,1,166,166
165641,2025-10-03,"ホットスナック","チキン",9922162,1,515,515
165641,2025-10-03,"日配品・冷凍食品","カップアイス",9900570,1,365,365
165658,2025-10-03,"パン・デザート","サンドイッチ",9900277,2,805,1610
165770,2025-10-03,"パン・デザート","サンドイッチ",9900282,1,683,683
165770,2025-10-03,"コンビニウェア・日用品","ノート",9901230,1,442,442
165806,2025-10-03,"飲料・お酒","清涼飲料",9900421,3,364,1092
165806,2025-10-03,"コンビニウェア・日用品","靴下",9900366,1,122,122
165820,2025-10-03,"飲料・お酒","チューハイ",9905092,3,482,1446
165820,2025-10-03,"コンビニウェア・日用品","靴下",9902455,2,124,248
165851,2025-10-03,"飲料・お酒","清涼飲料",9900294,2,736,1472
165851,2025-10-03,"ホットスナック","チキン",9900842,1,332,332
165851,2025-10-03,"コーヒー","アイスコーヒー",9900451,1,44,44
165851,2025-10-03,"パン・デザート","惣菜パン",9909917,3,456,1368
165851,2025-10-03,"日配品・冷凍食品","カップアイス",9902374,3,197,591
165851,2025-10-03,"日配品・冷凍食品","カップアイス",9901772,3,342,1026
165863,2025-10-03,"パン・デザート","ケーキ",9901010,1,117,117
165863,2025-10-03,"コンビニウェア・日用品","靴下",9905219,1,198,198
165863,2025-10-03,"コンビニウェア・日用品","靴下",9906429,1,638,638
165863,2025-10-03,"コンビニウェア・日用品","靴下",9908036,1,152,152
165868,2025-10-03,"日配品・冷凍食品","冷凍スイーツ",9910791,1,496,496
165875,2025-10-03,"飲料・お酒","チューハイ",9908489,1,241,241
165875,2025-10-03,"お弁当・おむすび","ボリューム丼",9908491,5,104,520
165970,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9900044,1,100,100
165970,2025-10-03,"飲料・お酒","チューハイ",9903954,1,140,140
165970,2025-10-03,"パン・デザート","プリン",9930124,1,133,133
165970,2025-10-03,"コンビニウェア・日用品","ノート",9904779,4,410,1640
170001,2025-10-03,"お弁当・おむすび","定番弁当",9903857,5,479,2395
170111,2025-10-03,"パン・デザート","菓子パン",9901424,1,299,299
170301,2025-10-03,"お弁当・おむすび","ボリューム丼",9900826,1,853,853
170301,2025-10-03,"コンビニウェア・日用品","靴下",9904233,1,646,646
170303,2025-10-03,"飲料・お酒","缶ビール",9926343,2,109,218
170303,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9919463,8,200,1600
170303,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9903962,1,89,89
170303,2025-10-03,"パン・デザート","惣菜パン",9905421,1,349,349
170373,2025-10-03,"コンビニウェア・日用品","靴下",9900172,1,378,378
170501,2025-10-03,"パン・デザート","パフェ",9900449,2,304,608
170501,2025-10-03,"コーヒー","ブレンドコーヒー",9900236,1,122,122
170575,2025-10-03,"コンビニウェア・日用品","靴下",9908327,1,361,361
170575,2025-10-03,"コンビニウェア・日用品","靴下",9900208,1,188,188
170624,2025-10-03,"コーヒー","アイスコーヒー",9902885,2,770,1540
170624,2025-10-03,"コーヒー","アイスコーヒー",9900810,5,212,1060
170624,2025-10-03,"コーヒー","アイスコーヒー",9900088,2,903,1806
170624,2025-10-03,"コーヒー","アイスコーヒー",9902888,2,618,1236
170624,2025-10-03,"コーヒー","アイスコーヒー",9900589,2,703,1406
170624,2025-10-03,"コーヒー","ブレンドコーヒー",9910983,1,121,121
170624,2025-10-03,"コーヒー","ブレンドコーヒー",9903552,1,814,814
170626,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9938525,3,370,1110
170626,2025-10-03,"コーヒー","ブレンドコーヒー",9900450,1,47,47
170736,2025-10-03,"パン・デザート","シュークリーム",9900227,4,779,3116
170895,2025-10-03,"ホットスナック","チキン",9912757,1,125,125
170895,2025-10-03,"飲料・お酒","天然水",9904669,1,189,189
170936,2025-10-03,"パン・デザート","惣菜パン",9910400,1,100,100
170936,2025-10-03,"パン・デザート","サンドイッチ",9900274,2,751,1502
170936,2025-10-03,"パン・デザート","惣菜パン",9910399,1,100,100
170957,2025-10-03,"日配品・冷凍食品","カップアイス",9938828,3,778,2334
171023,2025-10-03,"飲料・お酒","チューハイ",9919317,4,295,1180
171023,2025-10-03,"飲料・お酒","チューハイ",9908894,4,371,1484
171023,2025-10-03,"お弁当・おむすび","ボリューム丼",9912134,1,453,453
171023,2025-10-03,"飲料・お酒","チューハイ",9908489,1,241,241
171023,2025-10-03,"お弁当・おむすび","おかずセットおにぎり",9911542,1,204,204
171023,2025-10-03,"コンビニウェア・日用品","靴下",9900208,2,188,376
171464,2025-10-03,"飲料・お酒","缶コーヒー",9937700,1,793,793
171464,2025-10-03,"飲料・お酒","ハイボール",9923100,2,532,1064
171464,2025-10-03,"コンビニウェア・日用品","靴下",9900172,2,378,756
171805,2025-10-03,"パン・デザート","シュークリーム",9939761,1,708,708
171805,2025-10-03,"パン・デザート","シュークリーム",9931150,1,111,111
171841,2025-10-03,"パン・デザート","プリン",9930834,1,629,629
171850,2025-10-03,"日配品・冷凍食品","カップアイス",9901058,2,111,222
171850,2025-10-03,"コンビニウェア・日用品","靴下",9903316,2,269,538
171930,2025-10-03,"コーヒー","アイスコーヒー",9900450,2,47,94
171930,2025-10-03,"パン・デザート","ケーキ",9901601,1,684,684
171930,2025-10-03,"コンビニウェア・日用品","靴下",9905739,1,555,555
172045,2025-10-03,"お弁当・おむすび","ガツうまおにぎり",9905291,3,380,1140
172045,2025-10-03,"日配品・冷凍食品","カップアイス",9921463,1,137,137
172083,2025-10-03,"コンビニウェア・日用品","靴下",9900171,1,151,151
172083,2025-10-03,"コンビニウェア・日用品","靴下",9900739,1,188,188
172351,2025-10-03,"ホットスナック","チキン",9906218,2,118,236
172351,2025-10-03,"飲料・お酒","清涼飲料",9906248,1,425,425
172351,2025-10-03,"飲料・お酒","清涼飲料",9901075,1,470,470
172351,2025-10-03,"コンビニウェア・日用品","靴下",9901734,1,351,351
172412,2025-10-03,"飲料・お酒","缶ビール",9900721,5,229,1145
172586,2025-10-03,"パン・デザート","サンドイッチ",9900277,3,805,2415
172586,2025-10-03,"コーヒー","アイスコーヒー",9903911,5,113,565
172586,2025-10-03,"コンビニウェア・日用品","靴下",9900172,1,378,378
172600,2025-10-03,"飲料・お酒","清涼飲料",9901155,1,171,171
172618,2025-10-03,"パン・デザート","プリン",9910402,1,788,788
172618,2025-10-03,"コーヒー","ブレンドコーヒー",9904152,1,256,256
172661,2025-10-03,"コンビニウェア・日用品","靴下",9900171,1,151,151
172820,2025-10-03,"パン・デザート","惣菜パン",9900019,1,75,75
172820,2025-10-03,"コンビニウェア・日用品","靴下",9902837,3,160,480
172841,2025-10-03,"日配品・冷凍食品","カップアイス",9903941,5,342,1710
172870,2025-10-03,"飲料・お酒","清涼飲料",9900710,1,306,306
172952,2025-10-03,"コンビニウェア・日用品","靴下",9902837,2,160,320
172952,2025-10-03,"コンビニウェア・日用品","靴下",9900739,1,188,188
173004,2025-10-03,"お弁当・おむすび","ガツうまおにぎり",9900013,1,442,442
173004,2025-10-03,"パン・デザート","ケーキ",9901813,1,378,378
173004,2025-10-03,"日配品・冷凍食品","カップアイス",9900230,5,274,1370
173025,2025-10-03,"飲料・お酒","清涼飲料",9905151,1,248,248
173025,2025-10-03,"コンビニウェア・日用品","靴下",9900349,1,358,358
173025,2025-10-03,"日配品・冷凍食品","カップアイス",9904376,5,359,1795
173125,2025-10-03,"コンビニウェア・日用品","靴下",9907254,2,140,280
173125,2025-10-03,"コンビニウェア・日用品","靴下",9906127,3,140,420
173257,2025-10-03,"飲料・お酒","チューハイ",9921002,1,112,112
173257,2025-10-03,"飲料・お酒","チューハイ",9901373,1,131,131
173257,2025-10-03,"飲料・お酒","チューハイ",9913553,1,116,116
173257,2025-10-03,"パン・デザート","ケーキ",9907665,1,166,166
173257,2025-10-03,"日配品・冷凍食品","カップアイス",9905167,2,692,1384
173285,2025-10-03,"パン・デザート","プリン",9900189,1,283,283
173309,2025-10-03,"飲料・お酒","缶コーヒー",9906348,2,468,936
173309,2025-10-03,"お弁当・おむすび","ドリア",9901572,1,102,102
173309,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9913988,1,412,412
173347,2025-10-03,"パン・デザート","惣菜パン",9907991,1,378,378
173347,2025-10-03,"パン・デザート","惣菜パン",9909650,1,322,322
173347,2025-10-03,"パン・デザート","タルト",9919249,1,278,278
173347,2025-10-03,"パン・デザート","サンドイッチ",9902577,2,833,1666
173394,2025-10-03,"パン・デザート","パフェ",9900449,1,304,304
173394,2025-10-03,"日配品・冷凍食品","カップアイス",9904376,6,359,2154
173417,2025-10-03,"ホットスナック","中華まん",9901564,1,230,230
173614,2025-10-03,"お弁当・おむすび","定番弁当",9916758,1,252,252
173614,2025-10-03,"飲料・お酒","ハイボール",9901457,8,171,1368
173614,2025-10-03,"飲料・お酒","缶コーヒー",9913219,2,171,342
173614,2025-10-03,"飲料・お酒","チューハイ",9907714,1,358,358
173614,2025-10-03,"飲料・お酒","缶コーヒー",9912170,2,138,276
173614,2025-10-03,"パン・デザート","どら焼き",9915164,1,204,204
173614,2025-10-03,"日配品・冷凍食品","カップアイス",9916407,1,275,275
173701,2025-10-03,"コンビニウェア・日用品","靴下",9900171,1,151,151
173852,2025-10-03,"コーヒー","アイスコーヒー",9905267,1,152,152
173852,2025-10-03,"コーヒー","アイスコーヒー",9903911,1,113,113
173856,2025-10-03,"日配品・冷凍食品","カップアイス",9900884,1,93,93
173856,2025-10-03,"日配品・冷凍食品","カップアイス",9900022,1,141,141
173898,2025-10-03,"飲料・お酒","清涼飲料",9907268,2,706,1412
173898,2025-10-03,"コーヒー","ブレンドコーヒー",9900451,1,44,44
173898,2025-10-03,"コンビニウェア・日用品","靴下",9900172,1,378,378
173933,2025-10-03,"コンビニウェア・日用品","靴下",9900196,4,378,1512
173958,2025-10-03,"飲料・お酒","清涼飲料",9912734,1,141,141
173958,2025-10-03,"飲料・お酒","缶ビール",9901707,3,654,1962
173958,2025-10-03,"お弁当・おむすび","定番弁当",9900460,1,250,250
173958,2025-10-03,"コーヒー","ブレンドコーヒー",9900520,1,114,114
174032,2025-10-03,"ホットスナック","チキン",9901016,2,391,782
174032,2025-10-03,"パン・デザート","プリン",9901147,1,140,140
174058,2025-10-03,"コンビニウェア・日用品","除菌グッズ",9901009,1,845,845
174066,2025-10-03,"飲料・お酒","清涼飲料",9903460,3,912,2736
174066,2025-10-03,"お弁当・おむすび","定番弁当",9913456,2,244,488
174066,2025-10-03,"日配品・冷凍食品","カップアイス",9902321,3,285,855
174066,2025-10-03,"コーヒー","ブレンドコーヒー",9900816,1,188,188
174066,2025-10-03,"コーヒー","ブレンドコーヒー",9906397,1,167,167
174066,2025-10-03,"コーヒー","ブレンドコーヒー",9907606,3,125,375
174066,2025-10-03,"コンビニウェア・日用品","靴下",9900208,4,188,752
174145,2025-10-03,"パン・デザート","ケーキ",9901010,1,117,117
174145,2025-10-03,"パン・デザート","ケーキ",9901083,1,155,155
174196,2025-10-03,"パン・デザート","シュークリーム",9942915,4,237,948
174196,2025-10-03,"パン・デザート","シュークリーム",9942914,2,161,322
174197,2025-10-03,"飲料・お酒","清涼飲料",9905151,1,248,248
174197,2025-10-03,"パン・デザート","タルト",9903267,1,283,283
174197,2025-10-03,"パン・デザート","タルト",9901437,1,874,874
174197,2025-10-03,"コンビニウェア・日用品","靴下",9900171,1,151,151
174258,2025-10-03,"日配品・冷凍食品","バーアイス",9939024,3,217,651
174258,2025-10-03,"日配品・冷凍食品","バーアイス",9943029,3,211,633
174269,2025-10-03,"ホットスナック","焼き鳥",9905280,3,543,1629
174269,2025-10-03,"パン・デザート","ケーキ",9903625,1,184,184
174269,2025-10-03,"コンビニウェア・日用品","靴下",9900208,4,188,752
174442,2025-10-03,"お弁当・おむすび","定番弁当",9908659,3,646,1938
174547,2025-10-03,"ホットスナック","チキン",9910292,4,431,1724
174547,2025-10-03,"お弁当・おむすび","定番弁当",9904187,1,665,665
174547,2025-10-03,"コーヒー","アイスコーヒー",9900451,1,44,44
174547,2025-10-03,"日配品・冷凍食品","カップアイス",9943495,1,199,199
174574,2025-10-03,"飲料・お酒","チューハイ",9909533,1,504,504
174689,2025-10-03,"飲料・お酒","清涼飲料",9901556,1,366,366
174713,2025-10-03,"コンビニウェア・日用品","靴下",9900171,1,151,151
174725,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9905570,6,589,3534
174754,2025-10-03,"お弁当・おむすび","惣菜おにぎり",9901325,1,314,314
174754,2025-10-03,"コンビニウェア・日用品","靴下",9901307,1,342,342
174843,2025-10-03,"ホットスナック","チキン",9900842,1,332,332
174843,2025-10-03,"パン・デザート","シュークリーム",9900227,4,779,3116
174879,2025-10-03,"ホットスナック","中華まん",9909627,2,225,450
174879,2025-10-03,"飲料・お酒","天然水",9916523,1,473,473
174914,2025-10-03,"コンビニウェア・日用品","靴下",9904136,1,196,196
175010,2025-10-03,"お弁当・おむすび","惣菜おにぎり",9908392,2,741,1482
175010,2025-10-03,"パン・デザート","惣菜パン",9905590,5,380,1900
175010,2025-10-03,"日配品・冷凍食品","カップアイス",9908407,3,665,1995
175033,2025-10-03,"お弁当・おむすび","直巻きおにぎり",9901995,1,314,314
175059,2025-10-03,"お弁当・おむすび","ドリア",9903704,4,584,2336
175059,2025-10-03,"パン・デザート","ホットドッグ",9902488,1,144,144
175100,2025-10-03,"お弁当・おむすび","惣菜おにぎり",9903292,1,893,893
175100,2025-10-03,"お弁当・おむすび","ボリューム丼",9936688,1,817,817
175156,2025-10-03,"飲料・お酒","缶コーヒー",9944226,1,262,262
175156,2025-10-03,"パン・デザート","プリン",9944229,1,225,225
175156,2025-10-03,"パン・デザート","プリン",9931904,1,225,225
175269,2025-10-03,"コンビニウェア・日用品","靴下",9905891,1,218,218
175376,2025-10-03,"飲料・お酒","天然水",9911300,2,183,366
175376,2025-10-03,"日配品・冷凍食品","冷凍野菜・フルーツ",9928101,1,394,394
175377,2025-10-03,"コンビニウェア・日用品","除菌グッズ",9924767,5,235,1175
175439,2025-10-03,"コーヒー","アイスコーヒー",9905447,1,274,274
175439,2025-10-03,"日配品・冷凍食品","カップアイス",9909465,1,166,166
175641,2025-10-03,"ホットスナック","チキン",9922162,1,515,515
175641,2025-10-03,"日配品・冷凍食品","カップアイス",9900570,1,365,365
175658,2025-10-03,"パン・デザート","サンドイッチ",9900277,2,805,1610
175770,2025-10-03,"パン・デザート","サンドイッチ",9900282,1,683,683
175770,2025-10-03,"コンビニウェア・日用品","ノート",9901230,1,442,442
175806,2025-10-03,"飲料・お酒","清涼飲料",9900421,3,364,1092
175806,2025-10-03,"コンビニウェア・日用品","靴下",9900366,1,122,122
175820,2025-10-03,"飲料・お酒","チューハイ",9905092,3,482,1446
175820,2025-10-03,"コンビニウェア・日用品","靴下",9902455,2,124,248
175851,2025-10-03,"飲料・お酒","清涼飲料",9900294,2,736,1472
175851,2025-10-03,"ホットスナック","チキン",9900842,1,332,332
