顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
151753,2025-10-07,"コーヒー","ブレンドコーヒー",9904893,5,123,615
151761,2025-10-07,"日配品・冷凍食品","カップアイス",9900388,2,169,338
151855,2025-10-07,"パン・デザート","プリン",9901147,1,140,140
151855,2025-10-07,"コンビニウェア・日用品","靴下",9900208,1,198,198
151892,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
151976,2025-10-07,"コンビニウェア・日用品","除菌グッズ",9939857,5,940,4700
151976,2025-10-07,"コンビニウェア・日用品","靴下",9900711,5,760,3800
152164,2025-10-07,"コンビニウェア・日用品","靴下",9900208,3,198,594
152207,2025-10-07,"お弁当・おむすび","ボリューム丼",9901926,1,580,580
152207,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9900508,1,137,137
152207,2025-10-07,"コンビニウェア・日用品","靴下",9904660,2,138,276
152262,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
152270,2025-10-07,"コンビニウェア・日用品","靴下",9900172,1,388,388
152304,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
152310,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9900503,1,165,165
152374,2025-10-07,"パン・デザート","プリン",9904264,1,310,310
152381,2025-10-07,"パン・デザート","シュークリーム",9900217,1,782,782
152391,2025-10-07,"日配品・冷凍食品","カップアイス",9904376,1,378,378
152420,2025-10-07,"コーヒー","ブレンドコーヒー",9900958,6,627,3762
152437,2025-10-07,"コンビニウェア・日用品","靴下",9902949,1,380,380
152446,2025-10-07,"飲料・お酒","清涼飲料",9900200,3,598,1794
152446,2025-10-07,"日配品・冷凍食品","カップアイス",9901501,3,867,2601
152446,2025-10-07,"コンビニウェア・日用品","靴下",9906125,2,343,686
152446,2025-10-07,"コンビニウェア・日用品","靴下",9900198,1,398,398
152448,2025-10-07,"ホットスナック","中華まん",9904289,4,250,1000
152448,2025-10-07,"コンビニウェア・日用品","靴下",9900172,1,388,388
152473,2025-10-07,"コンビニウェア・日用品","靴下",9900208,2,198,396
152485,2025-10-07,"飲料・お酒","清涼飲料",9907206,1,140,140
152485,2025-10-07,"飲料・お酒","清涼飲料",9907204,1,190,190
152485,2025-10-07,"パン・デザート","惣菜パン",9906227,1,550,550
152485,2025-10-07,"パン・デザート","シュークリーム",9902694,5,350,1750
152485,2025-10-07,"パン・デザート","プリン",9922042,1,173,173
152485,2025-10-07,"パン・デザート","ケーキ",9901010,1,123,123
152641,2025-10-07,"コーヒー","アイスコーヒー",9902926,1,199,199
152641,2025-10-07,"コーヒー","アイスコーヒー",9902929,1,199,199
152641,2025-10-07,"コンビニウェア・日用品","靴下",9900172,1,388,388
152641,2025-10-07,"日配品・冷凍食品","カップアイス",9900230,1,238,238
152759,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
152798,2025-10-07,"パン・デザート","シュークリーム",9900181,1,100,100
152798,2025-10-07,"コンビニウェア・日用品","靴下",9901265,1,201,201
152828,2025-10-07,"パン・デザート","タルト",9900220,1,102,102
152845,2025-10-07,"日配品・冷凍食品","カップアイス",9900229,1,550,550
152849,2025-10-07,"コンビニウェア・日用品","靴下",9900198,1,398,398
152865,2025-10-07,"飲料・お酒","缶コーヒー",9901537,5,313,1565
152865,2025-10-07,"お弁当・おむすび","直巻きおにぎり",9901224,1,700,700
152865,2025-10-07,"パン・デザート","シュークリーム",9900650,2,360,720
152890,2025-10-07,"日配品・冷凍食品","カップアイス",9900742,4,290,1160
152922,2025-10-07,"日配品・冷凍食品","カップアイス",9916408,1,128,128
152922,2025-10-07,"コンビニウェア・日用品","靴下",9900196,1,358,358
152971,2025-10-07,"日配品・冷凍食品","カップアイス",9903548,1,498,498
153031,2025-10-07,"ホットスナック","チキン",9905516,1,124,124
153031,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
153048,2025-10-07,"パン・デザート","タルト",9925267,1,138,138
153084,2025-10-07,"ホットスナック","チキン",9903772,1,106,106
153084,2025-10-07,"パン・デザート","ケーキ",9901650,3,690,2070
153084,2025-10-07,"パン・デザート","シュークリーム",9901527,3,398,1194
153123,2025-10-07,"日配品・冷凍食品","カップアイス",9900164,1,820,820
153162,2025-10-07,"日配品・冷凍食品","カップアイス",9906803,5,507,2535
153168,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9941167,2,500,1000
153168,2025-10-07,"コーヒー","ブレンドコーヒー",9907065,3,680,2040
153261,2025-10-07,"飲料・お酒","清涼飲料",9900299,1,180,180
153261,2025-10-07,"日配品・冷凍食品","カップアイス",9900219,1,169,169
153264,2025-10-07,"飲料・お酒","缶コーヒー",9906348,2,493,986
153264,2025-10-07,"パン・デザート","惣菜パン",9924624,1,220,220
153339,2025-10-07,"日配品・冷凍食品","カップアイス",9916455,1,390,390
153339,2025-10-07,"コンビニウェア・日用品","靴下",9912050,1,280,280
153355,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9900508,1,137,137
153403,2025-10-07,"パン・デザート","惣菜パン",9907064,3,108,324
153426,2025-10-07,"パン・デザート","プリン",9909122,2,220,440
153426,2025-10-07,"パン・デザート","プリン",9904110,1,220,220
153493,2025-10-07,"パン・デザート","プリン",9920548,1,681,681
153493,2025-10-07,"パン・デザート","プリン",9920548,1,681,681
153501,2025-10-07,"パン・デザート","シュークリーム",9904081,5,148,740
153501,2025-10-07,"パン・デザート","シュークリーム",9926276,3,196,588
153501,2025-10-07,"パン・デザート","シュークリーム",9901357,3,199,597
153501,2025-10-07,"パン・デザート","シュークリーム",9908241,3,176,528
153511,2025-10-07,"パン・デザート","惣菜パン",9903416,2,128,256
153511,2025-10-07,"パン・デザート","タルト",9900220,9,102,918
153532,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9900013,1,465,465
153532,2025-10-07,"日配品・冷凍食品","冷凍中華",9908689,2,229,458
153539,2025-10-07,"パン・デザート","どら焼き",9924883,1,463,463
153557,2025-10-07,"お弁当・おむすび","直巻きおにぎり",9901634,1,190,190
153638,2025-10-07,"ホットスナック","チキン",9910812,1,184,184
153638,2025-10-07,"パン・デザート","惣菜パン",9912551,5,218,1090
153638,2025-10-07,"コンビニウェア・日用品","靴下",9906384,3,880,2640
153677,2025-10-07,"飲料・お酒","チューハイ",9903202,1,339,339
153682,2025-10-07,"パン・デザート","パフェ",9900430,2,350,700
153763,2025-10-07,"コーヒー","アイスコーヒー",9900580,2,931,1862
153763,2025-10-07,"日配品・冷凍食品","カップアイス",9902968,1,100,100
153836,2025-10-07,"飲料・お酒","清涼飲料",9900920,1,148,148
153948,2025-10-07,"パン・デザート","サンドイッチ",9900277,2,830,1660
153959,2025-10-07,"コーヒー","アイスコーヒー",9900450,2,47,94
154088,2025-10-07,"パン・デザート","シュークリーム",9900227,5,650,3250
154088,2025-10-07,"日配品・冷凍食品","カップアイス",9901528,2,860,1720
154088,2025-10-07,"日配品・冷凍食品","カップアイス",9903179,1,134,134
154088,2025-10-07,"コーヒー","ブレンドコーヒー",9900958,1,627,627
154097,2025-10-07,"飲料・お酒","清涼飲料",9918222,1,244,244
154097,2025-10-07,"パン・デザート","惣菜パン",9904683,1,500,500
154106,2025-10-07,"飲料・お酒","清涼飲料",9909977,1,548,548
154106,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9910946,1,110,110
154106,2025-10-07,"パン・デザート","プリン",9901951,1,148,148
154106,2025-10-07,"日配品・冷凍食品","カップアイス",9900554,3,429,1287
154106,2025-10-07,"コンビニウェア・日用品","靴下",9900208,1,198,198
154120,2025-10-07,"コーヒー","ブレンドコーヒー",9920262,2,505,1010
154120,2025-10-07,"コンビニウェア・日用品","ノート",9942729,1,171,171
154161,2025-10-07,"コンビニウェア・日用品","靴下",9900208,2,198,396
154184,2025-10-07,"パン・デザート","プリン",9901147,1,140,140
154199,2025-10-07,"飲料・お酒","ワイン",9902062,1,388,388
154199,2025-10-07,"パン・デザート","惣菜パン",9906381,1,65,65
154199,2025-10-07,"日配品・冷凍食品","カップアイス",9900219,1,169,169
154199,2025-10-07,"日配品・冷凍食品","カップアイス",9901646,1,129,129
154239,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9900503,1,165,165
154314,2025-10-07,"お弁当・おむすび","惣菜おにぎり",9901312,5,923,4615
154337,2025-10-07,"パン・デザート","ケーキ",9900946,5,105,525
154337,2025-10-07,"日配品・冷凍食品","カップアイス",9900388,1,169,169
154403,2025-10-07,"飲料・お酒","清涼飲料",9901519,1,231,231
154464,2025-10-07,"コーヒー","アイスコーヒー",9900958,1,627,627
154521,2025-10-07,"パン・デザート","プリン",9901147,2,140,280
154521,2025-10-07,"コーヒー","アイスコーヒー",9900232,1,220,220
154521,2025-10-07,"コーヒー","アイスコーヒー",9901272,1,183,183
154523,2025-10-07,"お弁当・おむすび","定番弁当",9910433,1,210,210
154523,2025-10-07,"お弁当・おむすび","定番弁当",9902281,2,180,360
154523,2025-10-07,"パン・デザート","パフェ",9937044,2,112,224
154523,2025-10-07,"パン・デザート","タルト",9902471,2,820,1640
154523,2025-10-07,"コンビニウェア・日用品","靴下",9906637,1,554,554
154523,2025-10-07,"コンビニウェア・日用品","靴下",9902713,2,204,408
154573,2025-10-07,"パン・デザート","パフェ",9915319,1,348,348
154573,2025-10-07,"コンビニウェア・日用品","靴下",9913978,1,246,246
154573,2025-10-07,"コンビニウェア・日用品","靴下",9913977,1,175,175
154578,2025-10-07,"コンビニウェア・日用品","除菌グッズ",9901232,1,869,869
154578,2025-10-07,"コンビニウェア・日用品","除菌グッズ",9902098,2,249,498
154617,2025-10-07,"飲料・お酒","缶ビール",9903593,1,105,105
154617,2025-10-07,"パン・デザート","プリン",9918771,1,207,207
154617,2025-10-07,"パン・デザート","プリン",9925962,1,225,225
154708,2025-10-07,"飲料・お酒","チューハイ",9906495,1,138,138
154708,2025-10-07,"日配品・冷凍食品","冷凍野菜・フルーツ",9901041,1,137,137
154725,2025-10-07,"パン・デザート","パフェ",9903596,1,174,174
154725,2025-10-07,"コーヒー","ブレンドコーヒー",9903375,3,480,1440
154736,2025-10-07,"日配品・冷凍食品","カップアイス",9905746,1,409,409
154846,2025-10-07,"ホットスナック","チキン",9900654,3,149,447
154876,2025-10-07,"飲料・お酒","缶ビール",9906525,1,135,135
154876,2025-10-07,"コーヒー","アイスコーヒー",9901276,1,229,229
154876,2025-10-07,"パン・デザート","プリン",9900189,6,288,1728
154876,2025-10-07,"コーヒー","アイスコーヒー",9901273,1,342,342
154876,2025-10-07,"コーヒー","アイスコーヒー",9903322,3,136,408
154907,2025-10-07,"パン・デザート","惣菜パン",9909650,3,339,1017
154907,2025-10-07,"パン・デザート","惣菜パン",9907991,3,398,1194
154942,2025-10-07,"日配品・冷凍食品","カップアイス",9900318,1,94,94
154943,2025-10-07,"コーヒー","アイスコーヒー",9902878,1,196,196
154943,2025-10-07,"日配品・冷凍食品","カップアイス",9901059,3,464,1392
154948,2025-10-07,"飲料・お酒","缶ビール",9900980,1,230,230
154948,2025-10-07,"飲料・お酒","缶ビール",9900350,1,243,243
154948,2025-10-07,"飲料・お酒","缶ビール",9907210,1,191,191
154977,2025-10-07,"飲料・お酒","清涼飲料",9900416,2,480,960
154977,2025-10-07,"パン・デザート","惣菜パン",9909359,3,304,912
155005,2025-10-07,"飲料・お酒","ワイン",9913214,6,117,702
155005,2025-10-07,"飲料・お酒","ワイン",9944092,1,133,133
155005,2025-10-07,"日配品・冷凍食品","カップアイス",9905366,1,184,184
155027,2025-10-07,"パン・デザート","シュークリーム",9900227,4,650,2600
155027,2025-10-07,"コーヒー","アイスコーヒー",9900699,5,627,3135
155033,2025-10-07,"ホットスナック","チキン",9904286,2,353,706
155033,2025-10-07,"コーヒー","ブレンドコーヒー",9904150,1,313,313
155033,2025-10-07,"コーヒー","ブレンドコーヒー",9905504,1,180,180
155052,2025-10-07,"パン・デザート","タルト",9902900,1,315,315
155052,2025-10-07,"パン・デザート","ケーキ",9944151,1,300,300
155052,2025-10-07,"日配品・冷凍食品","カップアイス",9900229,1,550,550
155068,2025-10-07,"パン・デザート","パフェ",9900449,2,320,640
155068,2025-10-07,"パン・デザート","シュークリーム",9900226,5,220,1100
155128,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9900847,1,450,450
155128,2025-10-07,"コーヒー","ブレンドコーヒー",9900411,1,124,124
155128,2025-10-07,"コンビニウェア・日用品","靴下",9900198,1,398,398
155144,2025-10-07,"飲料・お酒","清涼飲料",9901155,2,180,360
155164,2025-10-07,"日配品・冷凍食品","カップアイス",9914620,1,492,492
155246,2025-10-07,"パン・デザート","ケーキ",9901011,1,199,199
155246,2025-10-07,"パン・デザート","ケーキ",9901010,1,123,123
155395,2025-10-07,"お弁当・おむすび","惣菜おにぎり",9900755,1,100,100
155395,2025-10-07,"日配品・冷凍食品","カップアイス",9903410,5,238,1190
155395,2025-10-07,"日配品・冷凍食品","カップアイス",9900079,1,330,330
155487,2025-10-07,"飲料・お酒","チューハイ",9907366,1,228,228
155498,2025-10-07,"ホットスナック","チキン",9900655,1,431,431
155498,2025-10-07,"飲料・お酒","缶コーヒー",9900007,1,69,69
155498,2025-10-07,"コンビニウェア・日用品","靴下",9910710,1,294,294
155514,2025-10-07,"パン・デザート","パフェ",9901844,5,400,2000
155514,2025-10-07,"コンビニウェア・日用品","靴下",9915740,5,181,905
155514,2025-10-07,"コンビニウェア・日用品","靴下",9900966,6,280,1680
155541,2025-10-07,"パン・デザート","サンドイッチ",9901967,2,730,1460
155541,2025-10-07,"パン・デザート","惣菜パン",9915500,2,877,1754
155556,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9900508,2,137,274
155584,2025-10-07,"コンビニウェア・日用品","靴下",9900198,1,398,398
155650,2025-10-07,"飲料・お酒","ハイボール",9944894,1,288,288
155650,2025-10-07,"パン・デザート","シュークリーム",9912594,1,135,135
155650,2025-10-07,"コンビニウェア・日用品","靴下",9900986,1,255,255
155676,2025-10-07,"パン・デザート","シュークリーム",9905201,1,164,164
155676,2025-10-07,"パン・デザート","シュークリーム",9931595,1,210,210
155687,2025-10-07,"日配品・冷凍食品","カップアイス",9913260,1,196,196
155719,2025-10-07,"パン・デザート","シュークリーム",9900227,5,650,3250
155755,2025-10-07,"飲料・お酒","ワイン",9902043,2,943,1886
155755,2025-10-07,"飲料・お酒","ワイン",9914571,3,458,1374
155816,2025-10-07,"日配品・冷凍食品","カップアイス",9900388,2,169,338
155816,2025-10-07,"コンビニウェア・日用品","靴下",9900171,7,159,1113
155816,2025-10-07,"コンビニウェア・日用品","靴下",9900198,3,398,1194
155916,2025-10-07,"コーヒー","ブレンドコーヒー",9904756,5,409,2045
155970,2025-10-07,"お弁当・おむすび","直巻きおにぎり",9901586,4,413,1652
155970,2025-10-07,"飲料・お酒","缶ビール",9913835,1,738,738
155970,2025-10-07,"飲料・お酒","缶ビール",9909864,1,190,190
155970,2025-10-07,"飲料・お酒","清涼飲料",9900496,2,894,1788
160054,2025-10-07,"ホットスナック","チキン",9900840,1,418,418
160064,2025-10-07,"コンビニウェア・日用品","靴下",9904138,2,569,1138
160064,2025-10-07,"日配品・冷凍食品","カップアイス",9902239,1,366,366
160111,2025-10-07,"お弁当・おむすび","定番弁当",9902270,1,526,526
160111,2025-10-07,"お弁当・おむすび","定番弁当",9936420,1,438,438
160111,2025-10-07,"お弁当・おむすび","定番弁当",9902296,1,438,438
160111,2025-10-07,"お弁当・おむすび","定番弁当",9938028,1,438,438
160111,2025-10-07,"お弁当・おむすび","定番弁当",9902328,1,438,438
160111,2025-10-07,"飲料・お酒","チューハイ",9912223,1,380,380
160111,2025-10-07,"お弁当・おむすび","定番弁当",9902304,1,423,423
160111,2025-10-07,"飲料・お酒","チューハイ",9925293,2,213,426
160111,2025-10-07,"飲料・お酒","チューハイ",9907087,2,380,760
160111,2025-10-07,"お弁当・おむすび","定番弁当",9902301,1,423,423
160217,2025-10-07,"飲料・お酒","清涼飲料",9900200,2,598,1196
160217,2025-10-07,"コーヒー","ブレンドコーヒー",9901959,1,271,271
160303,2025-10-07,"お弁当・おむすび","直巻きおにぎり",9902022,6,388,2328
160303,2025-10-07,"飲料・お酒","チューハイ",9904461,5,291,1455
160328,2025-10-07,"ホットスナック","チキン",9913498,1,250,250
160328,2025-10-07,"コンビニウェア・日用品","靴下",9905029,6,640,3840
160368,2025-10-07,"ホットスナック","チキン",9900654,1,149,149
160368,2025-10-07,"コンビニウェア・日用品","靴下",9900172,1,388,388
160415,2025-10-07,"日配品・冷凍食品","カップアイス",9902717,1,184,184
160415,2025-10-07,"日配品・冷凍食品","カップアイス",9915206,2,184,368
160415,2025-10-07,"日配品・冷凍食品","カップアイス",9915207,2,184,368
160418,2025-10-07,"日配品・冷凍食品","カップアイス",9900318,2,94,188
160418,2025-10-07,"コンビニウェア・日用品","靴下",9900172,1,388,388
160507,2025-10-07,"パン・デザート","サンドイッチ",9911717,1,157,157
160544,2025-10-07,"コンビニウェア・日用品","靴下",9901266,1,114,114
160587,2025-10-07,"コンビニウェア・日用品","傘",9906923,1,270,270
160587,2025-10-07,"コンビニウェア・日用品","傘",9905325,5,111,555
160587,2025-10-07,"コンビニウェア・日用品","傘",9916871,2,756,1512
160587,2025-10-07,"コンビニウェア・日用品","傘",9906928,6,315,1890
160587,2025-10-07,"コンビニウェア・日用品","傘",9906917,6,238,1428
160608,2025-10-07,"パン・デザート","プリン",9903093,1,550,550
160656,2025-10-07,"ホットスナック","チキン",9910289,8,266,2128
160682,2025-10-07,"日配品・冷凍食品","カップアイス",9900230,1,238,238
160682,2025-10-07,"日配品・冷凍食品","カップアイス",9901779,1,238,238
160692,2025-10-07,"日配品・冷凍食品","カップアイス",9900318,1,94,94
160725,2025-10-07,"パン・デザート","パフェ",9902991,1,240,240
160725,2025-10-07,"日配品・冷凍食品","カップアイス",9903467,1,168,168
160750,2025-10-07,"ホットスナック","チキン",9900770,6,440,2640
160750,2025-10-07,"コンビニウェア・日用品","靴下",9900382,5,249,1245
160750,2025-10-07,"コンビニウェア・日用品","靴下",9900594,1,249,249
160750,2025-10-07,"コンビニウェア・日用品","靴下",9900369,1,249,249
160750,2025-10-07,"コンビニウェア・日用品","靴下",9900306,1,249,249
160780,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
160800,2025-10-07,"飲料・お酒","清涼飲料",9900200,2,598,1196
160800,2025-10-07,"飲料・お酒","清涼飲料",9900475,1,290,290
160891,2025-10-07,"パン・デザート","ケーキ",9901010,1,123,123
160891,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
160939,2025-10-07,"飲料・お酒","ハイボール",9915272,8,292,2336
160981,2025-10-07,"パン・デザート","どら焼き",9917732,3,108,324
161009,2025-10-07,"飲料・お酒","清涼飲料",9900200,6,598,3588
161009,2025-10-07,"コンビニウェア・日用品","靴下",9904136,1,196,196
161028,2025-10-07,"ホットスナック","チキン",9900770,7,440,3080
161028,2025-10-07,"コーヒー","ブレンドコーヒー",9900232,1,220,220
161050,2025-10-07,"コーヒー","アイスコーヒー",9900450,2,47,94
161105,2025-10-07,"パン・デザート","惣菜パン",9900491,1,135,135
161108,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
161108,2025-10-07,"コンビニウェア・日用品","靴下",9900172,1,388,388
161121,2025-10-07,"お弁当・おむすび","定番弁当",9908464,2,307,614
161121,2025-10-07,"パン・デザート","シュークリーム",9900227,2,650,1300
161121,2025-10-07,"コンビニウェア・日用品","除菌グッズ",9918405,1,307,307
161229,2025-10-07,"コーヒー","ブレンドコーヒー",9900700,1,210,210
161285,2025-10-07,"コーヒー","アイスコーヒー",9900450,2,47,94
161313,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
161316,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
161354,2025-10-07,"飲料・お酒","清涼飲料",9900203,5,400,2000
161354,2025-10-07,"飲料・お酒","清涼飲料",9900204,5,400,2000
161373,2025-10-07,"飲料・お酒","清涼飲料",9900724,1,323,323
161401,2025-10-07,"飲料・お酒","缶ビール",9903112,1,307,307
161401,2025-10-07,"パン・デザート","プリン",9908904,1,883,883
161401,2025-10-07,"コーヒー","アイスコーヒー",9938725,1,328,328
161401,2025-10-07,"日配品・冷凍食品","カップアイス",9900882,1,256,256
161471,2025-10-07,"コンビニウェア・日用品","靴下",9900208,2,198,396
161511,2025-10-07,"飲料・お酒","チューハイ",9906958,1,270,270
161511,2025-10-07,"パン・デザート","プリン",9900524,6,590,3540
161511,2025-10-07,"コンビニウェア・日用品","靴下",9918767,3,750,2250
161516,2025-10-07,"コーヒー","ブレンドコーヒー",9900177,5,600,3000
161528,2025-10-07,"飲料・お酒","チューハイ",9932077,2,100,200
161529,2025-10-07,"パン・デザート","サンドイッチ",9937331,1,101,101
161529,2025-10-07,"パン・デザート","サンドイッチ",9908035,1,502,502
161562,2025-10-07,"コーヒー","ブレンドコーヒー",9905426,1,325,325
161592,2025-10-07,"パン・デザート","どら焼き",9923083,1,789,789
161659,2025-10-07,"お弁当・おむすび","惣菜おにぎり",9902316,1,169,169
161680,2025-10-07,"パン・デザート","シュークリーム",9900227,2,650,1300
161731,2025-10-07,"飲料・お酒","清涼飲料",9900416,1,480,480
161731,2025-10-07,"コンビニウェア・日用品","靴下",9902837,2,169,338
161753,2025-10-07,"コーヒー","ブレンドコーヒー",9904893,5,123,615
161761,2025-10-07,"日配品・冷凍食品","カップアイス",9900388,2,169,338
161855,2025-10-07,"パン・デザート","プリン",9901147,1,140,140
161855,2025-10-07,"コンビニウェア・日用品","靴下",9900208,1,198,198
161892,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
161976,2025-10-07,"コンビニウェア・日用品","除菌グッズ",9939857,5,940,4700
161976,2025-10-07,"コンビニウェア・日用品","靴下",9900711,5,760,3800
162164,2025-10-07,"コンビニウェア・日用品","靴下",9900208,3,198,594
162207,2025-10-07,"お弁当・おむすび","ボリューム丼",9901926,1,580,580
162207,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9900508,1,137,137
162207,2025-10-07,"コンビニウェア・日用品","靴下",9904660,2,138,276
162262,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
162270,2025-10-07,"コンビニウェア・日用品","靴下",9900172,1,388,388
162304,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
162310,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9900503,1,165,165
162374,2025-10-07,"パン・デザート","プリン",9904264,1,310,310
162381,2025-10-07,"パン・デザート","シュークリーム",9900217,1,782,782
162391,2025-10-07,"日配品・冷凍食品","カップアイス",9904376,1,378,378
162420,2025-10-07,"コーヒー","ブレンドコーヒー",9900958,6,627,3762
162437,2025-10-07,"コンビニウェア・日用品","靴下",9902949,1,380,380
162446,2025-10-07,"飲料・お酒","清涼飲料",9900200,3,598,1794
162446,2025-10-07,"日配品・冷凍食品","カップアイス",9901501,3,867,2601
162446,2025-10-07,"コンビニウェア・日用品","靴下",9906125,2,343,686
162446,2025-10-07,"コンビニウェア・日用品","靴下",9900198,1,398,398
162448,2025-10-07,"ホットスナック","中華まん",9904289,4,250,1000
162448,2025-10-07,"コンビニウェア・日用品","靴下",9900172,1,388,388
162473,2025-10-07,"コンビニウェア・日用品","靴下",9900208,2,198,396
162485,2025-10-07,"飲料・お酒","清涼飲料",9907206,1,140,140
162485,2025-10-07,"飲料・お酒","清涼飲料",9907204,1,190,190
162485,2025-10-07,"パン・デザート","惣菜パン",9906227,1,550,550
162485,2025-10-07,"パン・デザート","シュークリーム",9902694,5,350,1750
162485,2025-10-07,"パン・デザート","プリン",9922042,1,173,173
162485,2025-10-07,"パン・デザート","ケーキ",9901010,1,123,123
162641,2025-10-07,"コーヒー","アイスコーヒー",9902926,1,199,199
162641,2025-10-07,"コーヒー","アイスコーヒー",9902929,1,199,199
162641,2025-10-07,"コンビニウェア・日用品","靴下",9900172,1,388,388
162641,2025-10-07,"日配品・冷凍食品","カップアイス",9900230,1,238,238
162759,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
162798,2025-10-07,"パン・デザート","シュークリーム",9900181,1,100,100
162798,2025-10-07,"コンビニウェア・日用品","靴下",9901265,1,201,201
162828,2025-10-07,"パン・デザート","タルト",9900220,1,102,102
162845,2025-10-07,"日配品・冷凍食品","カップアイス",9900229,1,550,550
162849,2025-10-07,"コンビニウェア・日用品","靴下",9900198,1,398,398
162865,2025-10-07,"飲料・お酒","缶コーヒー",9901537,5,313,1565
162865,2025-10-07,"お弁当・おむすび","直巻きおにぎり",9901224,1,700,700
162865,2025-10-07,"パン・デザート","シュークリーム",9900650,2,360,720
162890,2025-10-07,"日配品・冷凍食品","カップアイス",9900742,4,290,1160
162922,2025-10-07,"日配品・冷凍食品","カップアイス",9916408,1,128,128
162922,2025-10-07,"コンビニウェア・日用品","靴下",9900196,1,358,358
162971,2025-10-07,"日配品・冷凍食品","カップアイス",9903548,1,498,498
163031,2025-10-07,"ホットスナック","チキン",9905516,1,124,124
163031,2025-10-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
163048,2025-10-07,"パン・デザート","タルト",9925267,1,138,138
163084,2025-10-07,"ホットスナック","チキン",9903772,1,106,106
163084,2025-10-07,"パン・デザート","ケーキ",9901650,3,690,2070
163084,2025-10-07,"パン・デザート","シュークリーム",9901527,3,398,1194
163123,2025-10-07,"日配品・冷凍食品","カップアイス",9900164,1,820,820
163162,2025-10-07,"日配品・冷凍食品","カップアイス",9906803,5,507,2535
163168,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9941167,2,500,1000
163168,2025-10-07,"コーヒー","ブレンドコーヒー",9907065,3,680,2040
163261,2025-10-07,"飲料・お酒","清涼飲料",9900299,1,180,180
163261,2025-10-07,"日配品・冷凍食品","カップアイス",9900219,1,169,169
163264,2025-10-07,"飲料・お酒","缶コーヒー",9906348,2,493,986
163264,2025-10-07,"パン・デザート","惣菜パン",9924624,1,220,220
163339,2025-10-07,"日配品・冷凍食品","カップアイス",9916455,1,390,390
163339,2025-10-07,"コンビニウェア・日用品","靴下",9912050,1,280,280
163355,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9900508,1,137,137
163403,2025-10-07,"パン・デザート","惣菜パン",9907064,3,108,324
163426,2025-10-07,"パン・デザート","プリン",9909122,2,220,440
163426,2025-10-07,"パン・デザート","プリン",9904110,1,220,220
163493,2025-10-07,"パン・デザート","プリン",9920548,1,681,681
163493,2025-10-07,"パン・デザート","プリン",9920548,1,681,681
163501,2025-10-07,"パン・デザート","シュークリーム",9904081,5,148,740
163501,2025-10-07,"パン・デザート","シュークリーム",9926276,3,196,588
163501,2025-10-07,"パン・デザート","シュークリーム",9901357,3,199,597
163501,2025-10-07,"パン・デザート","シュークリーム",9908241,3,176,528
163511,2025-10-07,"パン・デザート","惣菜パン",9903416,2,128,256
163511,2025-10-07,"パン・デザート","タルト",9900220,9,102,918
163532,2025-10-07,"お弁当・おむすび","ガツうまおにぎり",9900013,1,465,465
163532,2025-10-07,"日配品・冷凍食品","冷凍中華",9908689,2,229,458
163539,2025-10-07,"パン・デザート","どら焼き",9924883,1,463,463
163557,2025-10-07,"お弁当・おむすび","直巻きおにぎり",9901634,1,190,190
163638,2025-10-07,"ホットスナック","チキン",9910812,1,184,184
163638,2025-10-07,"パン・デザート","惣菜パン",9912551,5,218,1090
163638,2025-10-07,"コンビニウェア・日用品","靴下",9906384,3,880,2640
163677,2025-10-07,"飲料・お酒","チューハイ",9903202,1,339,339
163682,2025-10-07,"パン・デザート","パフェ",9900430,2,350,700
163763,2025-10-07,"コーヒー","アイスコーヒー",9900580,2,931,1862
163763,2025-10-07,"日配品・冷凍食品","カップアイス",9902968,1,100,100
