顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
150184,2025-10-02,"日配品・冷凍食品","カップアイス",9908701,1,762,762
150184,2025-10-02,"日配品・冷凍食品","カップアイス",9901058,1,111,111
150190,2025-10-02,"ホットスナック","チキン",9907576,1,246,246
150198,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9900376,1,539,539
150198,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9900376,1,539,539
150198,2025-10-02,"コンビニウェア・日用品","ノート",9901230,2,466,932
150199,2025-10-02,"パン・デザート","サンドイッチ",9901967,7,730,5110
150217,2025-10-02,"飲料・お酒","缶ビール",9925663,1,152,152
150217,2025-10-02,"パン・デザート","シュークリーム",9932584,1,128,128
150217,2025-10-02,"日配品・冷凍食品","カップアイス",9910241,1,78,78
150258,2025-10-02,"パン・デザート","サンドイッチ",9904370,1,402,402
150381,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
150382,2025-10-02,"日配品・冷凍食品","カップアイス",9901590,1,126,126
150454,2025-10-02,"ホットスナック","チキン",9901488,1,143,143
150454,2025-10-02,"コンビニウェア・日用品","靴下",9900208,5,178,890
150454,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
150464,2025-10-02,"飲料・お酒","天然水",9912724,1,144,144
150486,2025-10-02,"ホットスナック","チキン",9914213,1,196,196
150486,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9909085,1,294,294
150486,2025-10-02,"コーヒー","ブレンドコーヒー",9901196,1,100,100
150497,2025-10-02,"ホットスナック","チキン",9914018,1,372,372
150497,2025-10-02,"コーヒー","アイスコーヒー",9905704,1,256,256
150497,2025-10-02,"コーヒー","アイスコーヒー",9900167,1,205,205
150497,2025-10-02,"パン・デザート","ケーキ",9905752,1,216,216
150497,2025-10-02,"パン・デザート","ケーキ",9903625,1,184,184
150497,2025-10-02,"パン・デザート","ケーキ",9908180,1,427,427
150497,2025-10-02,"日配品・冷凍食品","冷凍スイーツ",9916438,1,112,112
150538,2025-10-02,"コンビニウェア・日用品","ノート",9901078,1,638,638
150587,2025-10-02,"パン・デザート","ケーキ",9903265,3,430,1290
150587,2025-10-02,"パン・デザート","惣菜パン",9907990,2,339,678
150587,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
150587,2025-10-02,"日配品・冷凍食品","カップアイス",9901779,5,288,1440
150648,2025-10-02,"コンビニウェア・日用品","靴下",9902917,2,100,200
150672,2025-10-02,"パン・デザート","プリン",9900888,1,130,130
150672,2025-10-02,"コンビニウェア・日用品","靴下",9900633,1,150,150
150672,2025-10-02,"コンビニウェア・日用品","靴下",9900635,1,150,150
150683,2025-10-02,"飲料・お酒","缶ビール",9918562,1,164,164
150683,2025-10-02,"パン・デザート","プリン",9912788,1,699,699
150694,2025-10-02,"コーヒー","アイスコーヒー",9901074,2,790,1580
150709,2025-10-02,"お弁当・おむすび","定番弁当",9906978,1,480,480
150709,2025-10-02,"コーヒー","アイスコーヒー",9900166,2,650,1300
150709,2025-10-02,"コーヒー","アイスコーヒー",9900520,1,120,120
150716,2025-10-02,"コーヒー","ブレンドコーヒー",9901062,1,340,340
150722,2025-10-02,"日配品・冷凍食品","カップアイス",9904040,1,175,175
150722,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
150774,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9905106,2,185,370
150774,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9905109,4,243,972
150774,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9905164,1,66,66
150774,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9905113,1,55,55
150774,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
150774,2025-10-02,"日配品・冷凍食品","カップアイス",9900318,1,94,94
150784,2025-10-02,"パン・デザート","シュークリーム",9900650,1,360,360
150853,2025-10-02,"コーヒー","アイスカフェラテ",9903767,3,498,1494
150853,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
150856,2025-10-02,"パン・デザート","タルト",9900904,6,248,1488
150856,2025-10-02,"パン・デザート","サンドイッチ",9900277,2,847,1694
150930,2025-10-02,"パン・デザート","シュークリーム",9901983,1,104,104
150930,2025-10-02,"コンビニウェア・日用品","靴下",9900171,8,159,1272
150931,2025-10-02,"お弁当・おむすび","ボリューム丼",9919247,2,690,1380
150931,2025-10-02,"飲料・お酒","清涼飲料",9900200,2,700,1400
150931,2025-10-02,"ホットスナック","チキン",9902738,3,517,1551
150947,2025-10-02,"パン・デザート","シュークリーム",9900217,1,698,698
150985,2025-10-02,"パン・デザート","プリン",9923948,1,193,193
150985,2025-10-02,"コンビニウェア・日用品","靴下",9926621,1,830,830
150985,2025-10-02,"日配品・冷凍食品","サラダチキン",9938847,1,808,808
151036,2025-10-02,"飲料・お酒","清涼飲料",9900251,5,204,1020
151036,2025-10-02,"パン・デザート","ケーキ",9938912,5,140,700
151036,2025-10-02,"コンビニウェア・日用品","靴下",9907388,1,270,270
151104,2025-10-02,"日配品・冷凍食品","バーアイス",9938972,2,110,220
151147,2025-10-02,"コーヒー","ブレンドコーヒー",9904119,1,769,769
151210,2025-10-02,"お弁当・おむすび","ボリューム丼",9904312,2,640,1280
151211,2025-10-02,"飲料・お酒","チューハイ",9913815,1,124,124
151211,2025-10-02,"コーヒー","ブレンドコーヒー",9939072,1,365,365
151212,2025-10-02,"飲料・お酒","清涼飲料",9900299,1,180,180
151212,2025-10-02,"飲料・お酒","清涼飲料",9915900,1,354,354
151212,2025-10-02,"パン・デザート","惣菜パン",9904635,1,616,616
151212,2025-10-02,"コンビニウェア・日用品","靴下",9907137,2,270,540
151241,2025-10-02,"飲料・お酒","缶ビール",9939080,1,129,129
151285,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
151306,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9911954,2,624,1248
151306,2025-10-02,"コーヒー","ブレンドコーヒー",9904974,1,124,124
151354,2025-10-02,"飲料・お酒","缶コーヒー",9901537,4,313,1252
151365,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9901224,1,700,700
151365,2025-10-02,"飲料・お酒","ワイン",9939246,1,136,136
151429,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
151478,2025-10-02,"コーヒー","アイスコーヒー",9900954,1,147,147
151478,2025-10-02,"コンビニウェア・日用品","靴下",9900208,1,178,178
151502,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
151516,2025-10-02,"コンビニウェア・日用品","靴下",9900358,1,178,178
151516,2025-10-02,"コーヒー","ブレンドコーヒー",9900177,2,600,1200
151517,2025-10-02,"お弁当・おむすび","ボリューム丼",9919247,3,690,2070
151517,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
151534,2025-10-02,"お弁当・おむすび","定番弁当",9901218,1,397,397
151534,2025-10-02,"パン・デザート","どら焼き",9933786,1,405,405
151609,2025-10-02,"パン・デザート","ホットドッグ",9921835,2,123,246
151609,2025-10-02,"コンビニウェア・日用品","靴下",9913924,2,219,438
151623,2025-10-02,"日配品・冷凍食品","カップアイス",9904217,1,469,469
151623,2025-10-02,"日配品・冷凍食品","カップアイス",9901593,5,718,3590
151623,2025-10-02,"日配品・冷凍食品","カップアイス",9901592,1,915,915
151623,2025-10-02,"日配品・冷凍食品","カップアイス",9903550,5,457,2285
151657,2025-10-02,"パン・デザート","プリン",9936697,1,426,426
151657,2025-10-02,"パン・デザート","プリン",9936691,1,166,166
151731,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
151789,2025-10-02,"お弁当・おむすび","ガツうまおにぎり",9900847,7,450,3150
152003,2025-10-02,"飲料・お酒","ハイボール",9911949,1,120,120
152003,2025-10-02,"飲料・お酒","ハイボール",9919429,4,323,1292
152003,2025-10-02,"飲料・お酒","ハイボール",9921600,4,263,1052
152003,2025-10-02,"コーヒー","ブレンドコーヒー",9907850,1,254,254
152003,2025-10-02,"日配品・冷凍食品","カップアイス",9939876,1,631,631
152003,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9939873,1,109,109
152003,2025-10-02,"コーヒー","ブレンドコーヒー",9905205,2,171,342
152012,2025-10-02,"パン・デザート","プリン",9903093,7,550,3850
152012,2025-10-02,"コンビニウェア・日用品","靴下",9900196,1,398,398
152091,2025-10-02,"日配品・冷凍食品","冷凍スイーツ",9916389,2,274,548
152091,2025-10-02,"コンビニウェア・日用品","ノート",9912727,2,333,666
152091,2025-10-02,"コンビニウェア・日用品","ノート",9900385,2,108,216
152109,2025-10-02,"パン・デザート","惣菜パン",9928738,2,560,1120
152109,2025-10-02,"日配品・冷凍食品","カップアイス",9908279,5,247,1235
152245,2025-10-02,"パン・デザート","プリン",9919861,1,872,872
152279,2025-10-02,"パン・デザート","ケーキ",9940137,1,128,128
152279,2025-10-02,"日配品・冷凍食品","バナナ",9923281,1,293,293
152279,2025-10-02,"日配品・冷凍食品","冷凍中華",9917047,1,224,224
152279,2025-10-02,"日配品・冷凍食品","冷凍中華",9940125,1,256,256
152284,2025-10-02,"コーヒー","アイスコーヒー",9904394,6,398,2388
152310,2025-10-02,"パン・デザート","パフェ",9901455,1,139,139
152314,2025-10-02,"パン・デザート","惣菜パン",9900895,3,480,1440
152314,2025-10-02,"パン・デザート","シュークリーム",9900650,1,360,360
152321,2025-10-02,"パン・デザート","パフェ",9900449,1,300,300
152326,2025-10-02,"飲料・お酒","チューハイ",9916764,4,223,892
152326,2025-10-02,"飲料・お酒","チューハイ",9924909,4,153,612
152389,2025-10-02,"パン・デザート","惣菜パン",9904309,1,120,120
152389,2025-10-02,"パン・デザート","どら焼き",9913533,1,230,230
152433,2025-10-02,"飲料・お酒","チューハイ",9903671,2,183,366
152433,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
152437,2025-10-02,"飲料・お酒","清涼飲料",9900295,1,190,190
152437,2025-10-02,"パン・デザート","パフェ",9900607,1,320,320
152437,2025-10-02,"パン・デザート","惣菜パン",9900491,1,135,135
152460,2025-10-02,"パン・デザート","ケーキ",9900792,1,203,203
152460,2025-10-02,"コーヒー","ブレンドコーヒー",9910495,2,650,1300
152460,2025-10-02,"日配品・冷凍食品","カップアイス",9902661,1,226,226
152460,2025-10-02,"コンビニウェア・日用品","靴下",9904914,1,131,131
152460,2025-10-02,"コンビニウェア・日用品","靴下",9913928,1,131,131
152462,2025-10-02,"コンビニウェア・日用品","靴下",9900172,2,398,796
152485,2025-10-02,"コンビニウェア・日用品","靴下",9913680,1,253,253
152535,2025-10-02,"コーヒー","アイスカフェラテ",9908154,2,410,820
152573,2025-10-02,"パン・デザート","プリン",9900189,1,298,298
152606,2025-10-02,"コンビニウェア・日用品","除菌グッズ",9901009,2,890,1780
152645,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
152711,2025-10-02,"日配品・冷凍食品","カップアイス",9900318,1,94,94
152841,2025-10-02,"コーヒー","アイスコーヒー",9918584,1,350,350
152841,2025-10-02,"パン・デザート","どら焼き",9940737,1,190,190
152841,2025-10-02,"パン・デザート","どら焼き",9915629,1,970,970
152920,2025-10-02,"コンビニウェア・日用品","靴下",9907647,2,183,366
152920,2025-10-02,"コンビニウェア・日用品","靴下",9918464,4,446,1784
152924,2025-10-02,"飲料・お酒","清涼飲料",9901294,1,225,225
152924,2025-10-02,"パン・デザート","タルト",9900220,3,102,306
152931,2025-10-02,"飲料・お酒","清涼飲料",9901490,5,806,4030
152931,2025-10-02,"パン・デザート","ケーキ",9906677,2,150,300
152958,2025-10-02,"飲料・お酒","ハイボール",9919955,1,107,107
152958,2025-10-02,"コンビニウェア・日用品","靴下",9901919,1,115,115
152958,2025-10-02,"コンビニウェア・日用品","靴下",9900343,1,347,347
152975,2025-10-02,"パン・デザート","タルト",9900220,1,102,102
153022,2025-10-02,"ホットスナック","中華まん",9903775,1,406,406
153039,2025-10-02,"飲料・お酒","清涼飲料",9900294,1,775,775
153039,2025-10-02,"パン・デザート","惣菜パン",9917651,1,250,250
153087,2025-10-02,"コンビニウェア・日用品","靴下",9900208,5,178,890
153096,2025-10-02,"コーヒー","アイスコーヒー",9900236,1,128,128
153096,2025-10-02,"パン・デザート","パフェ",9900327,1,100,100
153096,2025-10-02,"パン・デザート","パフェ",9902699,1,100,100
153120,2025-10-02,"日配品・冷凍食品","カップアイス",9900174,1,289,289
153120,2025-10-02,"日配品・冷凍食品","カップアイス",9941111,1,731,731
153120,2025-10-02,"日配品・冷凍食品","カップアイス",9900389,1,289,289
153122,2025-10-02,"飲料・お酒","缶コーヒー",9915914,3,708,2124
153122,2025-10-02,"パン・デザート","プリン",9905882,1,230,230
153185,2025-10-02,"パン・デザート","シュークリーム",9900217,1,698,698
153185,2025-10-02,"コンビニウェア・日用品","靴下",9900208,1,178,178
153246,2025-10-02,"飲料・お酒","缶コーヒー",9901250,2,238,476
153246,2025-10-02,"コンビニウェア・日用品","靴下",9902973,5,730,3650
153246,2025-10-02,"コンビニウェア・日用品","靴下",9900935,5,730,3650
153265,2025-10-02,"飲料・お酒","清涼飲料",9905932,1,323,323
153265,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9910813,1,530,530
153345,2025-10-02,"コンビニウェア・日用品","靴下",9911138,1,277,277
153361,2025-10-02,"コーヒー","アイスコーヒー",9928649,5,542,2710
153361,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
153363,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9908840,3,394,1182
153363,2025-10-02,"コーヒー","アイスコーヒー",9900167,1,205,205
153363,2025-10-02,"コーヒー","アイスコーヒー",9900168,1,111,111
153373,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
153373,2025-10-02,"コンビニウェア・日用品","靴下",9902941,1,138,138
153403,2025-10-02,"パン・デザート","パフェ",9902991,1,198,198
153436,2025-10-02,"コーヒー","アイスカフェラテ",9905619,1,346,346
153436,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
153444,2025-10-02,"飲料・お酒","チューハイ",9905558,2,142,284
153444,2025-10-02,"パン・デザート","タルト",9900577,4,390,1560
153444,2025-10-02,"コーヒー","ブレンドコーヒー",9903711,2,850,1700
153461,2025-10-02,"飲料・お酒","清涼飲料",9904985,6,101,606
153461,2025-10-02,"パン・デザート","菓子パン",9941681,1,405,405
153461,2025-10-02,"コンビニウェア・日用品","靴下",9900643,5,110,550
153467,2025-10-02,"コーヒー","アイスコーヒー",9925661,1,262,262
153467,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9916962,1,611,611
153501,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9922971,1,527,527
153501,2025-10-02,"日配品・冷凍食品","カップアイス",9919014,1,900,900
153530,2025-10-02,"パン・デザート","サンドイッチ",9916199,1,127,127
153539,2025-10-02,"飲料・お酒","清涼飲料",9919535,1,658,658
153539,2025-10-02,"パン・デザート","惣菜パン",9904113,5,370,1850
153563,2025-10-02,"飲料・お酒","缶ビール",9907960,1,146,146
153563,2025-10-02,"ホットスナック","チキン",9900822,5,583,2915
153566,2025-10-02,"飲料・お酒","清涼飲料",9900250,1,400,400
153613,2025-10-02,"パン・デザート","ケーキ",9923787,1,137,137
153613,2025-10-02,"日配品・冷凍食品","冷凍スイーツ",9941886,1,799,799
153657,2025-10-02,"飲料・お酒","ワイン",9902043,6,943,5658
153657,2025-10-02,"飲料・お酒","ワイン",9912976,6,104,624
153689,2025-10-02,"飲料・お酒","清涼飲料",9909750,3,394,1182
153689,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9941986,1,468,468
153689,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9933062,1,416,416
153689,2025-10-02,"飲料・お酒","清涼飲料",9916766,6,260,1560
153689,2025-10-02,"パン・デザート","サンドイッチ",9900769,2,102,204
153702,2025-10-02,"飲料・お酒","清涼飲料",9902390,1,931,931
153789,2025-10-02,"ホットスナック","チキン",9900843,6,627,3762
153789,2025-10-02,"飲料・お酒","ワイン",9903769,2,685,1370
153789,2025-10-02,"コンビニウェア・日用品","靴下",9900644,6,460,2760
153853,2025-10-02,"パン・デザート","惣菜パン",9942247,1,126,126
153853,2025-10-02,"日配品・冷凍食品","冷凍おかず",9942245,1,153,153
153872,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
153950,2025-10-02,"パン・デザート","ケーキ",9900946,1,105,105
153950,2025-10-02,"パン・デザート","シュークリーム",9902513,1,220,220
153953,2025-10-02,"コンビニウェア・日用品","靴下",9905216,1,125,125
153953,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
153953,2025-10-02,"コンビニウェア・日用品","靴下",9900208,5,178,890
153953,2025-10-02,"コンビニウェア・日用品","靴下",9900196,3,398,1194
153953,2025-10-02,"コンビニウェア・日用品","靴下",9900643,1,110,110
153958,2025-10-02,"飲料・お酒","清涼飲料",9900841,1,150,150
153958,2025-10-02,"パン・デザート","パフェ",9916627,3,158,474
153958,2025-10-02,"コーヒー","ブレンドコーヒー",9903285,1,104,104
153958,2025-10-02,"コーヒー","ブレンドコーヒー",9900451,2,44,88
153958,2025-10-02,"コンビニウェア・日用品","靴下",9941474,2,506,1012
154018,2025-10-02,"お弁当・おむすび","定番弁当",9903059,1,450,450
154018,2025-10-02,"パン・デザート","どら焼き",9915606,4,110,440
154018,2025-10-02,"コーヒー","ブレンドコーヒー",9900763,2,114,228
154026,2025-10-02,"パン・デザート","惣菜パン",9921111,1,823,823
154028,2025-10-02,"コンビニウェア・日用品","除菌グッズ",9900362,4,180,720
154032,2025-10-02,"ホットスナック","チキン",9901016,1,412,412
154216,2025-10-02,"ホットスナック","チキン",9900655,1,431,431
154216,2025-10-02,"パン・デザート","パフェ",9900707,1,297,297
154216,2025-10-02,"コンビニウェア・日用品","靴下",9902342,1,233,233
154285,2025-10-02,"コンビニウェア・日用品","靴下",9902841,1,354,354
154389,2025-10-02,"飲料・お酒","清涼飲料",9900204,1,615,615
154389,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
154389,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
154463,2025-10-02,"パン・デザート","ケーキ",9901083,2,164,328
154527,2025-10-02,"コーヒー","アイスコーヒー",9901451,2,180,360
154527,2025-10-02,"パン・デザート","ケーキ",9905999,1,933,933
154527,2025-10-02,"パン・デザート","サンドイッチ",9911717,1,157,157
154560,2025-10-02,"飲料・お酒","フレーバーティー",9943508,1,225,225
154560,2025-10-02,"お弁当・おむすび","ガツうまおにぎり",9917681,4,500,2000
154560,2025-10-02,"お弁当・おむすび","ガツうまおにぎり",9905774,4,400,1600
154560,2025-10-02,"コーヒー","アイスコーヒー",9903448,1,123,123
154560,2025-10-02,"コンビニウェア・日用品","靴下",9925367,1,440,440
154560,2025-10-02,"コンビニウェア・日用品","靴下",9908493,1,470,470
154560,2025-10-02,"コンビニウェア・日用品","靴下",9926435,1,417,417
154560,2025-10-02,"コンビニウェア・日用品","靴下",9943513,1,500,500
154571,2025-10-02,"パン・デザート","タルト",9905596,1,248,248
154587,2025-10-02,"コンビニウェア・日用品","靴下",9901543,1,495,495
154624,2025-10-02,"コンビニウェア・日用品","靴下",9902459,1,316,316
154721,2025-10-02,"コンビニウェア・日用品","靴下",9910287,1,178,178
154721,2025-10-02,"コンビニウェア・日用品","靴下",9902619,1,178,178
154725,2025-10-02,"パン・デザート","惣菜パン",9937857,1,235,235
154768,2025-10-02,"飲料・お酒","缶コーヒー",9910851,2,106,212
154768,2025-10-02,"飲料・お酒","缶コーヒー",9915976,2,157,314
154803,2025-10-02,"飲料・お酒","清涼飲料",9900841,1,215,215
154803,2025-10-02,"飲料・お酒","清涼飲料",9900303,1,387,387
154803,2025-10-02,"パン・デザート","シュークリーム",9916833,1,116,116
154803,2025-10-02,"コーヒー","アイスコーヒー",9912386,5,680,3400
154848,2025-10-02,"パン・デザート","パフェ",9903833,5,690,3450
154848,2025-10-02,"パン・デザート","パフェ",9903836,1,345,345
154848,2025-10-02,"コンビニウェア・日用品","靴下",9909901,2,126,252
154858,2025-10-02,"パン・デザート","惣菜パン",9900692,9,248,2232
154858,2025-10-02,"パン・デザート","パフェ",9902991,1,198,198
154858,2025-10-02,"コーヒー","ブレンドコーヒー",9904776,2,143,286
154858,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
154858,2025-10-02,"コンビニウェア・日用品","靴下",9900198,3,368,1104
154871,2025-10-02,"コーヒー","ブレンドコーヒー",9900330,9,180,1620
154871,2025-10-02,"コーヒー","ブレンドコーヒー",9904838,1,101,101
154892,2025-10-02,"飲料・お酒","チューハイ",9919538,2,211,422
154892,2025-10-02,"ホットスナック","チキン",9900207,2,985,1970
154892,2025-10-02,"パン・デザート","ケーキ",9904962,2,280,560
154892,2025-10-02,"パン・デザート","ケーキ",9903496,2,988,1976
154892,2025-10-02,"日配品・冷凍食品","カップアイス",9905315,1,525,525
154914,2025-10-02,"ホットスナック","中華まん",9906313,1,782,782
154914,2025-10-02,"ホットスナック","中華まん",9904007,1,757,757
154942,2025-10-02,"飲料・お酒","チューハイ",9904626,1,320,320
154942,2025-10-02,"コーヒー","アイスカフェラテ",9906301,1,79,79
154942,2025-10-02,"パン・デザート","パフェ",9910041,1,110,110
154977,2025-10-02,"パン・デザート","タルト",9909353,5,385,1925
154977,2025-10-02,"コーヒー","ブレンドコーヒー",9900520,1,120,120
155000,2025-10-02,"飲料・お酒","フレーバーティー",9901555,5,905,4525
155000,2025-10-02,"コーヒー","ブレンドコーヒー",9904119,1,769,769
155055,2025-10-02,"飲料・お酒","チューハイ",9900248,1,320,320
155055,2025-10-02,"ホットスナック","チキン",9904286,1,372,372
155055,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
155068,2025-10-02,"パン・デザート","シュークリーム",9900226,1,220,220
155068,2025-10-02,"日配品・冷凍食品","カップアイス",9909049,6,193,1158
155068,2025-10-02,"コーヒー","ブレンドコーヒー",9906232,5,790,3950
155068,2025-10-02,"コンビニウェア・日用品","靴下",9901144,1,178,178
155068,2025-10-02,"日配品・冷凍食品","カップアイス",9921555,3,203,609
155068,2025-10-02,"日配品・冷凍食品","カップアイス",9911766,3,193,579
155068,2025-10-02,"日配品・冷凍食品","カップアイス",9915205,5,203,1015
155095,2025-10-02,"コーヒー","アイスコーヒー",9911035,2,790,1580
155095,2025-10-02,"パン・デザート","惣菜パン",9904310,2,140,280
155117,2025-10-02,"パン・デザート","プリン",9907528,2,397,794
155117,2025-10-02,"パン・デザート","プリン",9907530,1,243,243
155117,2025-10-02,"日配品・冷凍食品","カップアイス",9900742,1,290,290
155117,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
155117,2025-10-02,"日配品・冷凍食品","カップアイス",9900219,2,169,338
155124,2025-10-02,"パン・デザート","ケーキ",9901010,2,123,246
155124,2025-10-02,"コーヒー","アイスカフェラテ",9900273,1,79,79
155124,2025-10-02,"コーヒー","アイスカフェラテ",9900272,1,99,99
155135,2025-10-02,"飲料・お酒","缶ビール",9910202,1,672,672
155144,2025-10-02,"コーヒー","ブレンドコーヒー",9901196,1,100,100
155206,2025-10-02,"コーヒー","ブレンドコーヒー",9900089,2,550,1100
155206,2025-10-02,"コーヒー","ブレンドコーヒー",9905693,1,287,287
155206,2025-10-02,"コンビニウェア・日用品","靴下",9900198,1,368,368
155209,2025-10-02,"パン・デザート","パフェ",9913937,1,272,272
155209,2025-10-02,"パン・デザート","パフェ",9926631,4,840,3360
155209,2025-10-02,"パン・デザート","パフェ",9901068,1,179,179
155209,2025-10-02,"コーヒー","ブレンドコーヒー",9905911,3,790,2370
155247,2025-10-02,"飲料・お酒","清涼飲料",9903336,1,107,107
155247,2025-10-02,"飲料・お酒","清涼飲料",9901830,1,590,590
155247,2025-10-02,"パン・デザート","惣菜パン",9903416,1,128,128
155247,2025-10-02,"コーヒー","アイスコーヒー",9903453,1,348,348
155276,2025-10-02,"コーヒー","ブレンドコーヒー",9900699,2,756,1512
155287,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9903520,5,285,1425
155376,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9910628,1,482,482
155376,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9911956,2,417,834
155382,2025-10-02,"飲料・お酒","清涼飲料",9900250,1,400,400
155468,2025-10-02,"日配品・冷凍食品","バナナ",9915393,2,256,512
155468,2025-10-02,"コーヒー","ブレンドコーヒー",9901515,1,120,120
155468,2025-10-02,"日配品・冷凍食品","バナナ",9914153,2,169,338
155468,2025-10-02,"日配品・冷凍食品","バナナ",9915398,2,169,338
155468,2025-10-02,"コンビニウェア・日用品","靴下",9902747,1,117,117
155472,2025-10-02,"パン・デザート","惣菜パン",9906227,1,550,550
155529,2025-10-02,"コーヒー","ブレンドコーヒー",9900167,2,205,410
155530,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
155560,2025-10-02,"飲料・お酒","ハイボール",9908119,5,775,3875
155560,2025-10-02,"飲料・お酒","ハイボール",9914919,5,126,630
155560,2025-10-02,"コーヒー","アイスコーヒー",9900432,1,100,100
155570,2025-10-02,"お弁当・おむすび","ガツうまおにぎり",9900013,3,465,1395
155570,2025-10-02,"コーヒー","アイスコーヒー",9900168,2,111,222
155570,2025-10-02,"コンビニウェア・日用品","靴下",9900046,3,540,1620
155598,2025-10-02,"パン・デザート","シュークリーム",9900217,4,698,2792
155598,2025-10-02,"コーヒー","ブレンドコーヒー",9901072,4,259,1036
155598,2025-10-02,"コーヒー","ブレンドコーヒー",9904332,9,259,2331
155610,2025-10-02,"日配品・冷凍食品","カップアイス",9920227,1,425,425
155674,2025-10-02,"コーヒー","アイスコーヒー",9900177,3,600,1800
155674,2025-10-02,"パン・デザート","シュークリーム",9900227,2,820,1640
155747,2025-10-02,"日配品・冷凍食品","サラダチキン",9916855,8,333,2664
155747,2025-10-02,"日配品・冷凍食品","サラダチキン",9918462,1,226,226
155780,2025-10-02,"パン・デザート","タルト",9902977,5,153,765
155780,2025-10-02,"コンビニウェア・日用品","除菌グッズ",9900187,5,398,1990
155805,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
155820,2025-10-02,"飲料・お酒","清涼飲料",9900841,1,150,150
155820,2025-10-02,"パン・デザート","パフェ",9902991,8,198,1584
155856,2025-10-02,"飲料・お酒","清涼飲料",9900294,4,775,3100
155856,2025-10-02,"コンビニウェア・日用品","靴下",9945217,5,253,1265
155859,2025-10-02,"お弁当・おむすび","いなり寿司",9945222,1,543,543
155859,2025-10-02,"コーヒー","アイスカフェラテ",9915409,2,524,1048
155859,2025-10-02,"コーヒー","ブレンドコーヒー",9927986,1,752,752
155974,2025-10-02,"パン・デザート","シュークリーム",9900650,1,360,360
160051,2025-10-02,"パン・デザート","パフェ",9900607,2,304,608
160067,2025-10-02,"コンビニウェア・日用品","靴下",9900011,1,306,306
160122,2025-10-02,"飲料・お酒","清涼飲料",9901556,1,385,385
160147,2025-10-02,"パン・デザート","シュークリーム",9900227,5,820,4100
160184,2025-10-02,"パン・デザート","シュークリーム",9910127,1,370,370
160184,2025-10-02,"日配品・冷凍食品","カップアイス",9907145,3,429,1287
160184,2025-10-02,"日配品・冷凍食品","カップアイス",9908701,1,762,762
160184,2025-10-02,"日配品・冷凍食品","カップアイス",9901058,1,111,111
160190,2025-10-02,"ホットスナック","チキン",9907576,1,246,246
160198,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9900376,1,539,539
160198,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9900376,1,539,539
160198,2025-10-02,"コンビニウェア・日用品","ノート",9901230,2,466,932
160199,2025-10-02,"パン・デザート","サンドイッチ",9901967,7,730,5110
